month,state,city,operator,revenue_crore,ARPU,data_revenue_perc,voice_revenue_perc
2024-11,Haryana,Sonipat,Airtel,3.6,205.58,71.77,15.93
2024-11,Haryana,Sonipat,Vi,1.8,157.23,76.26,18.09
2024-11,Haryana,Sonipat,BSNL,0.58,88.51,76.19,22.25
2024-11,Haryana,Sonipat,MTNL,0.26,82.43,71.55,26.65
2024-11,Haryana,Panchkula,Jio,2.38,184.7,68.47,15.72
2024-11,Haryana,Panchkula,Airtel,3.53,212.0,78.82,21.4
2024-11,Haryana,Panchkula,Vi,1.87,140.65,59.19,25.89
2024-11,Haryana,Panchkula,BSNL,0.58,81.45,69.53,28.23
2024-11,Haryana,Panchkula,MTNL,0.12,91.19,69.92,32.29
2024-11,Delhi,New Delhi,Jio,5.12,185.76,65.34,25.8
2024-11,Delhi,New Delhi,Airtel,7.21,197.63,57.73,18.56
2024-11,Delhi,New Delhi,Vi,4.18,151.79,75.6,20.65
2024-11,Delhi,New Delhi,BSNL,0.63,91.14,79.94,28.08
2024-11,Delhi,New Delhi,MTNL,0.72,86.73,63.74,20.51
2024-11,Delhi,Dwarka,Jio,6.93,178.92,55.84,28.03
2024-11,Delhi,Dwarka,Airtel,10.4,223.43,75.28,30.48
2024-11,Delhi,Dwarka,Vi,1.92,150.7,62.86,18.46
2024-11,Delhi,Dwarka,BSNL,1.23,100.53,75.3,20.81
2024-11,Delhi,Dwarka,MTNL,0.69,84.31,74.97,26.12
2024-11,Delhi,Rohini,Jio,5.5,173.7,56.44,32.96
2024-11,Delhi,Rohini,Airtel,7.02,202.21,78.55,27.46
2024-11,Delhi,Rohini,Vi,4.5,158.69,72.34,24.72
2024-11,Delhi,Rohini,BSNL,1.06,78.67,59.55,24.84
2024-11,Delhi,Rohini,MTNL,0.37,80.66,56.38,17.91
2024-11,Delhi,Janakpuri,Jio,11.81,190.85,69.12,18.39
2024-11,Delhi,Janakpuri,Airtel,4.74,206.29,56.2,33.26
2024-11,Delhi,Janakpuri,Vi,1.83,156.26,73.64,18.43
2024-11,Delhi,Janakpuri,BSNL,1.23,81.2,65.66,32.89
2024-11,Delhi,Janakpuri,MTNL,0.34,97.9,66.87,29.53
2024-11,Delhi,Laxmi Nagar,Jio,5.81,188.0,64.66,28.31
2024-11,Delhi,Laxmi Nagar,Airtel,3.47,210.57,68.72,24.1
2024-11,Delhi,Laxmi Nagar,Vi,1.78,164.45,55.03,31.42
2024-11,Delhi,Laxmi Nagar,BSNL,0.48,81.34,60.53,32.72
2024-11,Delhi,Laxmi Nagar,MTNL,0.38,85.13,70.26,18.59
2024-11,Delhi,Saket,Jio,9.3,189.35,60.78,16.92
2024-11,Delhi,Saket,Airtel,8.65,207.06,75.34,15.73
2024-11,Delhi,Saket,Vi,2.24,156.1,65.4,25.58
2024-11,Delhi,Saket,BSNL,0.59,97.06,59.26,27.33
2024-11,Delhi,Saket,MTNL,0.34,93.23,56.62,33.3
2024-11,Delhi,Pitampura,Jio,6.36,180.89,56.23,29.77
2024-11,Delhi,Pitampura,Airtel,11.94,224.77,62.78,34.22
2024-11,Delhi,Pitampura,Vi,2.67,152.23,75.79,30.84
2024-11,Delhi,Pitampura,BSNL,1.13,89.25,79.21,23.17
2024-11,Delhi,Pitampura,MTNL,0.77,105.85,57.67,18.18
2024-11,Delhi,Karol Bagh,Jio,2.98,171.12,70.11,16.54
2024-11,Delhi,Karol Bagh,Airtel,4.66,199.09,68.83,19.58
2024-11,Delhi,Karol Bagh,Vi,2.53,151.88,64.91,33.58
2024-11,Delhi,Karol Bagh,BSNL,0.68,104.09,57.76,16.09
2024-11,Delhi,Karol Bagh,MTNL,0.73,91.63,75.0,22.1
2024-11,Delhi,Shahdara,Jio,11.94,192.52,59.85,34.28
2024-11,Delhi,Shahdara,Airtel,3.96,218.12,74.86,17.05
2024-11,Delhi,Shahdara,Vi,3.76,140.89,77.37,23.01
2024-11,Delhi,Shahdara,BSNL,1.14,75.72,60.83,25.88
2024-11,Delhi,Shahdara,MTNL,0.58,89.54,61.51,17.97
2024-11,Delhi,Vasant Kunj,Jio,7.94,192.57,62.94,27.56
2024-11,Delhi,Vasant Kunj,Airtel,5.76,203.62,64.4,19.53
2024-11,Delhi,Vasant Kunj,Vi,4.28,153.23,79.27,19.39
2024-11,Delhi,Vasant Kunj,BSNL,1.02,103.17,66.75,17.01
2024-11,Delhi,Vasant Kunj,MTNL,0.56,98.24,71.97,27.01
2024-11,Odisha,Bhubaneswar,Jio,4.62,199.44,79.14,25.51
2024-11,Odisha,Bhubaneswar,Airtel,3.17,203.44,66.67,23.54
2024-11,Odisha,Bhubaneswar,Vi,1.88,152.03,73.53,27.88
2024-11,Odisha,Bhubaneswar,BSNL,0.48,94.35,65.96,18.05
2024-11,Odisha,Bhubaneswar,MTNL,0.14,97.37,77.88,23.31
2024-11,Odisha,Cuttack,Jio,1.21,171.28,71.91,27.23
2024-11,Odisha,Cuttack,Airtel,4.25,218.11,55.08,18.34
2024-11,Odisha,Cuttack,Vi,0.64,149.78,59.45,26.63
2024-11,Odisha,Cuttack,BSNL,0.76,88.71,60.6,25.71
2024-11,Odisha,Cuttack,MTNL,0.13,105.85,76.75,21.88
2024-11,Odisha,Rourkela,Jio,4.17,195.79,71.82,15.96
2024-11,Odisha,Rourkela,Airtel,3.07,223.24,57.71,30.34
2024-11,Odisha,Rourkela,Vi,2.26,166.0,67.66,23.08
2024-11,Odisha,Rourkela,BSNL,0.42,92.5,64.82,25.78
2024-11,Odisha,Rourkela,MTNL,0.37,104.73,58.28,17.68
2024-11,Odisha,Brahmapur,Jio,3.43,175.53,60.07,27.25
2024-11,Odisha,Brahmapur,Airtel,4.65,216.76,76.68,19.29
2024-11,Odisha,Brahmapur,Vi,0.83,149.37,72.01,28.74
2024-11,Odisha,Brahmapur,BSNL,0.27,75.12,63.37,19.14
2024-11,Odisha,Brahmapur,MTNL,0.11,96.54,75.66,24.32
2024-11,Odisha,Sambalpur,Jio,3.6,187.81,66.27,26.35
2024-11,Odisha,Sambalpur,Airtel,2.55,197.28,72.75,22.32
2024-11,Odisha,Sambalpur,Vi,1.43,147.62,66.91,25.67
2024-11,Odisha,Sambalpur,BSNL,0.36,103.75,70.41,15.61
2024-11,Odisha,Sambalpur,MTNL,0.16,99.42,75.17,20.39
2024-11,Odisha,Puri,Jio,3.25,182.03,70.25,20.98
2024-11,Odisha,Puri,Airtel,3.48,199.7,66.05,16.15
2024-11,Odisha,Puri,Vi,1.35,156.11,67.81,17.14
2024-11,Odisha,Puri,BSNL,0.69,89.19,58.32,27.47
2024-11,Odisha,Puri,MTNL,0.16,85.34,64.07,30.27
2024-11,Odisha,Balasore,Jio,2.22,176.78,76.75,29.87
2024-11,Odisha,Balasore,Airtel,2.46,210.19,74.79,26.25
2024-11,Odisha,Balasore,Vi,1.05,149.91,66.43,33.97
2024-11,Odisha,Balasore,BSNL,0.69,94.3,64.67,34.53
2024-11,Odisha,Balasore,MTNL,0.1,92.21,75.03,25.26
2024-11,Odisha,Bhadrak,Jio,1.31,174.51,79.8,27.95
2024-11,Odisha,Bhadrak,Airtel,2.51,208.97,56.8,27.91
2024-11,Odisha,Bhadrak,Vi,2.16,151.07,57.71,19.92
2024-11,Odisha,Bhadrak,BSNL,0.71,87.1,74.42,19.88
2024-11,Odisha,Bhadrak,MTNL,0.11,90.84,64.46,18.37
2024-11,Odisha,Baripada,Jio,4.74,197.59,59.13,24.82
2024-11,Odisha,Baripada,Airtel,3.0,223.75,66.2,21.83
2024-11,Odisha,Baripada,Vi,1.55,154.77,57.25,16.85
2024-11,Odisha,Baripada,BSNL,0.93,98.07,67.28,32.23
2024-11,Odisha,Baripada,MTNL,0.22,106.07,63.22,29.59
2024-11,Odisha,Jharsuguda,Jio,4.92,197.32,62.98,22.1
2024-11,Odisha,Jharsuguda,Airtel,2.54,217.09,76.3,25.19
2024-11,Odisha,Jharsuguda,Vi,1.0,148.78,74.6,17.49
2024-11,Odisha,Jharsuguda,BSNL,0.55,102.96,76.1,30.85
2024-11,Odisha,Jharsuguda,MTNL,0.31,103.38,67.49,22.8
2024-11,Assam,Guwahati,Jio,2.96,187.42,63.78,24.86
2024-11,Assam,Guwahati,Airtel,3.22,205.95,75.88,30.74
2024-11,Assam,Guwahati,Vi,1.2,150.22,55.27,32.41
2024-11,Assam,Guwahati,BSNL,0.4,82.36,58.81,28.56
2024-11,Assam,Guwahati,MTNL,0.18,96.36,68.38,18.37
2024-11,Assam,Silchar,Jio,2.13,193.27,70.38,32.99
2024-11,Assam,Silchar,Airtel,2.23,196.16,58.37,33.17
2024-11,Assam,Silchar,Vi,0.78,150.8,71.91,25.86
2024-11,Assam,Silchar,BSNL,0.68,99.51,79.37,16.81
2024-11,Assam,Silchar,MTNL,0.27,82.41,78.89,23.13
2024-11,Assam,Dibrugarh,Jio,2.37,183.68,74.44,30.42
2024-11,Assam,Dibrugarh,Airtel,2.28,201.61,60.31,15.93
2024-11,Assam,Dibrugarh,Vi,0.64,141.68,55.75,23.46
2024-11,Assam,Dibrugarh,BSNL,0.57,76.92,72.8,30.67
2024-11,Assam,Dibrugarh,MTNL,0.26,98.52,57.84,16.16
2024-11,Assam,Jorhat,Jio,2.59,199.68,56.28,18.19
2024-11,Assam,Jorhat,Airtel,1.88,221.23,66.68,28.35
2024-11,Assam,Jorhat,Vi,0.55,168.98,67.19,34.92
2024-11,Assam,Jorhat,BSNL,0.23,78.65,57.18,25.16
2024-11,Assam,Jorhat,MTNL,0.25,90.45,69.28,26.62
2024-11,Assam,Nagaon,Jio,4.51,185.33,68.48,16.45
2024-11,Assam,Nagaon,Airtel,3.59,204.67,70.71,28.68
2024-11,Assam,Nagaon,Vi,1.23,167.65,55.49,34.8
2024-11,Assam,Nagaon,BSNL,0.24,88.64,68.71,26.8
2024-11,Assam,Nagaon,MTNL,0.33,96.93,62.99,15.69
2024-11,Assam,Tinsukia,Jio,1.9,197.59,73.74,19.08
2024-11,Assam,Tinsukia,Airtel,4.29,219.87,57.63,17.95
2024-11,Assam,Tinsukia,Vi,1.75,167.76,55.97,18.64
2024-11,Assam,Tinsukia,BSNL,0.66,87.36,58.78,29.48
2024-11,Assam,Tinsukia,MTNL,0.17,82.51,73.22,16.29
2024-11,Assam,Tezpur,Jio,3.64,176.13,59.09,28.35
2024-11,Assam,Tezpur,Airtel,2.88,214.27,60.04,23.34
2024-11,Assam,Tezpur,Vi,1.82,158.65,74.95,27.15
2024-11,Assam,Tezpur,BSNL,0.28,81.85,75.35,28.29
2024-11,Assam,Tezpur,MTNL,0.31,90.74,77.24,28.43
2024-11,Assam,Bongaigaon,Jio,2.14,181.08,78.48,23.87
2024-11,Assam,Bongaigaon,Airtel,4.39,219.0,67.3,28.06
2024-11,Assam,Bongaigaon,Vi,1.33,142.59,60.38,28.41
2024-11,Assam,Bongaigaon,BSNL,0.41,78.03,68.03,24.67
2024-11,Assam,Bongaigaon,MTNL,0.29,102.7,72.66,27.63
2024-11,Assam,Dhubri,Jio,3.29,197.13,63.71,16.18
2024-11,Assam,Dhubri,Airtel,1.87,211.07,64.67,16.0
2024-11,Assam,Dhubri,Vi,1.84,159.23,63.13,31.1
2024-11,Assam,Dhubri,BSNL,0.52,78.79,56.99,20.17
2024-11,Assam,Dhubri,MTNL,0.12,90.81,59.61,28.98
2024-11,Assam,Diphu,Jio,4.03,172.87,74.21,22.13
2024-11,Assam,Diphu,Airtel,3.55,213.86,69.86,27.37
2024-11,Assam,Diphu,Vi,1.92,167.48,77.85,32.7
2024-11,Assam,Diphu,BSNL,0.5,95.56,67.18,30.43
2024-11,Assam,Diphu,MTNL,0.12,107.72,76.92,31.99
2024-11,Jharkhand,Ranchi,Jio,3.14,172.63,79.3,32.03
2024-11,Jharkhand,Ranchi,Airtel,3.9,196.89,59.33,16.45
2024-11,Jharkhand,Ranchi,Vi,1.13,146.84,75.38,20.34
2024-11,Jharkhand,Ranchi,BSNL,0.26,86.71,62.29,33.04
2024-11,Jharkhand,Ranchi,MTNL,0.27,100.42,61.25,17.92
2024-11,Jharkhand,Jamshedpur,Jio,4.61,196.62,56.34,25.6
2024-11,Jharkhand,Jamshedpur,Airtel,3.51,208.19,62.54,27.41
2024-11,Jharkhand,Jamshedpur,Vi,1.56,142.48,60.97,21.28
2024-11,Jharkhand,Jamshedpur,BSNL,0.29,86.35,75.22,16.37
2024-11,Jharkhand,Jamshedpur,MTNL,0.36,108.01,75.68,34.04
2024-11,Jharkhand,Dhanbad,Jio,3.17,192.83,73.04,15.08
2024-11,Jharkhand,Dhanbad,Airtel,1.27,215.56,77.19,32.93
2024-11,Jharkhand,Dhanbad,Vi,1.37,143.43,71.7,24.96
2024-11,Jharkhand,Dhanbad,BSNL,0.21,75.75,71.48,25.59
2024-11,Jharkhand,Dhanbad,MTNL,0.18,81.39,76.23,32.81
2024-11,Jharkhand,Bokaro,Jio,3.49,190.91,74.23,17.67
2024-11,Jharkhand,Bokaro,Airtel,2.59,200.71,66.28,18.69
2024-11,Jharkhand,Bokaro,Vi,1.63,160.35,61.77,21.26
2024-11,Jharkhand,Bokaro,BSNL,0.32,82.72,64.12,23.82
2024-11,Jharkhand,Bokaro,MTNL,0.2,94.53,70.43,21.88
2024-11,Jharkhand,Deoghar,Jio,2.86,185.1,57.42,27.59
2024-11,Jharkhand,Deoghar,Airtel,1.22,203.35,71.18,15.97
2024-11,Jharkhand,Deoghar,Vi,1.38,153.26,79.96,25.3
2024-11,Jharkhand,Deoghar,BSNL,0.44,84.55,59.89,23.76
2024-11,Jharkhand,Deoghar,MTNL,0.13,106.19,68.25,27.42
2024-11,Jharkhand,Phusro,Jio,3.52,179.39,71.59,24.28
2024-11,Jharkhand,Phusro,Airtel,3.96,214.2,70.01,26.38
2024-11,Jharkhand,Phusro,Vi,1.51,158.64,65.08,31.74
2024-11,Jharkhand,Phusro,BSNL,0.62,102.72,77.17,29.89
2024-11,Jharkhand,Phusro,MTNL,0.2,92.69,69.25,33.78
2024-11,Jharkhand,Hazaribagh,Jio,2.93,189.44,58.08,28.34
2024-11,Jharkhand,Hazaribagh,Airtel,4.24,211.64,63.55,30.91
2024-11,Jharkhand,Hazaribagh,Vi,0.71,148.48,55.3,32.91
2024-11,Jharkhand,Hazaribagh,BSNL,0.34,88.34,65.08,29.24
2024-11,Jharkhand,Hazaribagh,MTNL,0.13,91.8,57.19,27.43
2024-11,Jharkhand,Giridih,Jio,3.54,199.18,78.67,32.56
2024-11,Jharkhand,Giridih,Airtel,3.81,199.68,55.03,25.19
2024-11,Jharkhand,Giridih,Vi,1.56,155.68,73.9,19.63
2024-11,Jharkhand,Giridih,BSNL,0.33,101.46,79.04,34.7
2024-11,Jharkhand,Giridih,MTNL,0.26,100.9,79.48,19.84
2024-11,Jharkhand,Ramgarh,Jio,2.57,189.28,59.19,17.56
2024-11,Jharkhand,Ramgarh,Airtel,1.91,216.01,69.98,19.75
2024-11,Jharkhand,Ramgarh,Vi,1.56,153.61,68.2,32.43
2024-11,Jharkhand,Ramgarh,BSNL,0.3,90.79,77.43,23.36
2024-11,Jharkhand,Ramgarh,MTNL,0.16,106.02,70.9,18.31
2024-11,Jharkhand,Medininagar,Jio,4.22,172.4,55.26,26.82
2024-11,Jharkhand,Medininagar,Airtel,2.72,195.4,57.5,30.75
2024-11,Jharkhand,Medininagar,Vi,0.95,148.78,61.31,17.28
2024-11,Jharkhand,Medininagar,BSNL,0.44,90.01,68.49,27.52
2024-11,Jharkhand,Medininagar,MTNL,0.16,82.66,69.81,21.46
2024-11,Uttarakhand,Dehradun,Jio,2.17,175.74,72.96,30.01
2024-11,Uttarakhand,Dehradun,Airtel,1.0,204.77,77.89,28.76
2024-11,Uttarakhand,Dehradun,Vi,0.54,168.45,71.43,18.93
2024-11,Uttarakhand,Dehradun,BSNL,0.39,100.99,68.32,33.61
2024-11,Uttarakhand,Dehradun,MTNL,0.16,89.12,58.61,22.26
2024-11,Uttarakhand,Haridwar,Jio,1.23,175.84,71.53,20.73
2024-11,Uttarakhand,Haridwar,Airtel,2.6,202.53,66.85,22.6
2024-11,Uttarakhand,Haridwar,Vi,0.91,164.45,75.37,21.37
2024-11,Uttarakhand,Haridwar,BSNL,0.59,103.86,75.59,19.26
2024-11,Uttarakhand,Haridwar,MTNL,0.22,101.82,64.08,17.81
2024-11,Uttarakhand,Roorkee,Jio,2.15,178.09,61.29,28.23
2024-11,Uttarakhand,Roorkee,Airtel,1.3,206.76,70.33,16.48
2024-11,Uttarakhand,Roorkee,Vi,1.4,158.75,72.79,21.56
2024-11,Uttarakhand,Roorkee,BSNL,0.4,102.04,68.21,22.57
2024-11,Uttarakhand,Roorkee,MTNL,0.09,81.57,75.46,20.19
2024-11,Uttarakhand,Haldwani,Jio,2.32,182.37,62.06,31.24
2024-11,Uttarakhand,Haldwani,Airtel,0.99,221.96,69.36,21.99
2024-11,Uttarakhand,Haldwani,Vi,0.93,156.63,55.25,27.97
2024-11,Uttarakhand,Haldwani,BSNL,0.33,81.48,77.38,18.85
2024-11,Uttarakhand,Haldwani,MTNL,0.07,88.1,67.29,32.4
2024-11,Uttarakhand,Rudrapur,Jio,1.68,186.34,77.65,25.65
2024-11,Uttarakhand,Rudrapur,Airtel,2.73,224.21,77.78,27.97
2024-11,Uttarakhand,Rudrapur,Vi,0.98,169.68,71.02,17.68
2024-11,Uttarakhand,Rudrapur,BSNL,0.31,103.1,71.63,22.21
2024-11,Uttarakhand,Rudrapur,MTNL,0.09,106.56,77.54,27.51
2024-11,Uttarakhand,Kashipur,Jio,2.18,198.7,67.33,22.18
2024-11,Uttarakhand,Kashipur,Airtel,1.05,204.87,63.18,27.18
2024-11,Uttarakhand,Kashipur,Vi,0.5,142.53,76.5,16.83
2024-11,Uttarakhand,Kashipur,BSNL,0.12,82.24,72.97,32.02
2024-11,Uttarakhand,Kashipur,MTNL,0.25,106.39,65.09,26.19
2024-11,Uttarakhand,Rishikesh,Jio,3.12,190.33,74.91,24.78
2024-11,Uttarakhand,Rishikesh,Airtel,1.58,210.29,55.29,17.89
2024-11,Uttarakhand,Rishikesh,Vi,0.95,149.95,72.85,32.82
2024-11,Uttarakhand,Rishikesh,BSNL,0.3,91.64,72.29,22.84
2024-11,Uttarakhand,Rishikesh,MTNL,0.05,83.25,72.71,32.98
2024-11,Uttarakhand,Pithoragarh,Jio,0.9,190.34,60.48,33.93
2024-11,Uttarakhand,Pithoragarh,Airtel,2.61,216.29,75.16,33.25
2024-11,Uttarakhand,Pithoragarh,Vi,0.79,153.18,55.58,33.74
2024-11,Uttarakhand,Pithoragarh,BSNL,0.28,78.92,70.0,34.87
2024-11,Uttarakhand,Pithoragarh,MTNL,0.17,91.98,78.82,26.43
2024-11,Uttarakhand,Ramnagar,Jio,2.21,186.03,75.45,15.85
2024-11,Uttarakhand,Ramnagar,Airtel,1.24,217.8,74.18,31.0
2024-11,Uttarakhand,Ramnagar,Vi,0.83,158.78,73.31,15.38
2024-11,Uttarakhand,Ramnagar,BSNL,0.24,94.46,71.51,17.76
2024-11,Uttarakhand,Ramnagar,MTNL,0.13,85.39,68.25,23.33
2024-11,Uttarakhand,Mussoorie,Jio,0.96,188.33,59.83,15.07
2024-11,Uttarakhand,Mussoorie,Airtel,2.44,211.98,67.09,24.22
2024-11,Uttarakhand,Mussoorie,Vi,0.69,152.77,69.71,15.12
2024-11,Uttarakhand,Mussoorie,BSNL,0.34,92.86,70.64,32.09
2024-11,Uttarakhand,Mussoorie,MTNL,0.22,104.86,65.29,22.8
2024-11,Himachal Pradesh,Shimla,Jio,0.68,176.21,67.63,34.49
2024-11,Himachal Pradesh,Shimla,Airtel,1.72,217.57,62.45,17.44
2024-11,Himachal Pradesh,Shimla,Vi,0.69,147.91,70.6,22.32
2024-11,Himachal Pradesh,Shimla,BSNL,0.17,78.15,61.43,25.7
2024-11,Himachal Pradesh,Shimla,MTNL,0.08,83.1,63.59,25.54
2024-11,Himachal Pradesh,Dharamshala,Jio,0.91,178.96,55.64,18.46
2024-11,Himachal Pradesh,Dharamshala,Airtel,1.35,219.74,68.47,24.8
2024-11,Himachal Pradesh,Dharamshala,Vi,0.94,148.29,78.47,19.25
2024-11,Himachal Pradesh,Dharamshala,BSNL,0.39,99.22,75.96,23.18
2024-11,Himachal Pradesh,Dharamshala,MTNL,0.08,100.59,79.2,29.45
2024-11,Himachal Pradesh,Solan,Jio,2.19,172.3,78.98,21.67
2024-11,Himachal Pradesh,Solan,Airtel,2.52,211.17,66.27,28.31
2024-11,Himachal Pradesh,Solan,Vi,0.34,153.57,67.74,31.54
2024-11,Himachal Pradesh,Solan,BSNL,0.21,76.25,75.56,22.07
2024-11,Himachal Pradesh,Solan,MTNL,0.12,109.32,74.58,19.91
2024-11,Himachal Pradesh,Mandi,Jio,1.99,179.97,56.43,16.88
2024-11,Himachal Pradesh,Mandi,Airtel,1.07,203.0,56.65,34.44
2024-11,Himachal Pradesh,Mandi,Vi,0.85,148.81,64.83,34.82
2024-11,Himachal Pradesh,Mandi,BSNL,0.2,79.21,65.79,29.35
2024-11,Himachal Pradesh,Mandi,MTNL,0.15,94.88,76.03,20.78
2024-11,Himachal Pradesh,Baddi,Jio,1.68,194.12,56.91,20.94
2024-11,Himachal Pradesh,Baddi,Airtel,1.42,219.09,57.33,27.77
2024-11,Himachal Pradesh,Baddi,Vi,0.42,165.51,68.58,19.16
2024-11,Himachal Pradesh,Baddi,BSNL,0.23,85.13,55.13,22.11
2024-11,Himachal Pradesh,Baddi,MTNL,0.13,89.28,77.0,17.11
2024-11,Himachal Pradesh,Nahan,Jio,1.18,184.48,79.69,30.61
2024-11,Himachal Pradesh,Nahan,Airtel,1.25,198.54,57.78,30.74
2024-11,Himachal Pradesh,Nahan,Vi,0.82,154.61,69.37,18.65
2024-11,Himachal Pradesh,Nahan,BSNL,0.33,75.39,57.31,30.83
2024-11,Himachal Pradesh,Nahan,MTNL,0.15,85.74,69.84,22.98
2024-11,Himachal Pradesh,Palampur,Jio,1.21,189.75,65.46,31.48
2024-11,Himachal Pradesh,Palampur,Airtel,1.0,195.27,73.53,29.39
2024-11,Himachal Pradesh,Palampur,Vi,1.03,144.91,71.91,22.43
2024-11,Himachal Pradesh,Palampur,BSNL,0.26,85.53,55.9,29.29
2024-11,Himachal Pradesh,Palampur,MTNL,0.12,82.05,75.04,33.11
2024-11,Himachal Pradesh,Sundarnagar,Jio,1.98,174.43,79.58,16.36
2024-11,Himachal Pradesh,Sundarnagar,Airtel,0.96,195.85,60.13,21.39
2024-11,Himachal Pradesh,Sundarnagar,Vi,0.92,167.71,55.27,24.91
2024-11,Himachal Pradesh,Sundarnagar,BSNL,0.32,101.27,59.86,34.08
2024-11,Himachal Pradesh,Sundarnagar,MTNL,0.09,89.22,63.91,22.89
2024-11,Himachal Pradesh,Chamba,Jio,1.3,191.26,66.63,20.27
2024-11,Himachal Pradesh,Chamba,Airtel,2.42,210.24,62.24,31.33
2024-11,Himachal Pradesh,Chamba,Vi,0.38,146.57,57.28,34.6
2024-11,Himachal Pradesh,Chamba,BSNL,0.28,92.11,55.18,24.69
2024-11,Himachal Pradesh,Chamba,MTNL,0.11,99.88,58.22,20.35
2024-11,Himachal Pradesh,Una,Jio,1.63,191.42,66.98,15.77
2024-11,Himachal Pradesh,Una,Airtel,1.44,210.88,76.99,22.62
2024-11,Himachal Pradesh,Una,Vi,1.08,158.28,69.16,15.6
2024-11,Himachal Pradesh,Una,BSNL,0.37,78.05,68.8,18.79
2024-11,Himachal Pradesh,Una,MTNL,0.19,97.03,56.12,25.54
2024-11,Jammu & Kashmir,Srinagar,Jio,1.43,174.08,71.36,24.18
2024-11,Jammu & Kashmir,Srinagar,Airtel,1.85,223.88,79.09,21.29
2024-11,Jammu & Kashmir,Srinagar,Vi,0.37,140.63,56.79,29.78
2024-11,Jammu & Kashmir,Srinagar,BSNL,0.32,80.7,68.44,19.34
2024-11,Jammu & Kashmir,Srinagar,MTNL,0.05,98.4,63.37,30.69
2024-11,Jammu & Kashmir,Jammu,Jio,2.27,192.48,69.69,26.47
2024-11,Jammu & Kashmir,Jammu,Airtel,2.39,207.22,78.74,15.17
2024-11,Jammu & Kashmir,Jammu,Vi,1.1,168.87,70.15,21.49
2024-11,Jammu & Kashmir,Jammu,BSNL,0.37,87.62,58.69,27.42
2024-11,Jammu & Kashmir,Jammu,MTNL,0.09,86.93,55.12,34.39
2024-11,Jammu & Kashmir,Anantnag,Jio,2.0,173.26,69.04,31.56
2024-11,Jammu & Kashmir,Anantnag,Airtel,2.5,210.47,70.18,27.33
2024-11,Jammu & Kashmir,Anantnag,Vi,0.54,167.62,64.07,28.3
2024-11,Jammu & Kashmir,Anantnag,BSNL,0.33,79.23,69.8,30.1
2024-11,Jammu & Kashmir,Anantnag,MTNL,0.22,109.71,66.19,20.62
2024-11,Jammu & Kashmir,Baramulla,Jio,2.07,189.03,62.37,20.63
2024-11,Jammu & Kashmir,Baramulla,Airtel,2.25,201.45,57.54,19.93
2024-11,Jammu & Kashmir,Baramulla,Vi,0.69,158.73,58.02,20.79
2024-11,Jammu & Kashmir,Baramulla,BSNL,0.41,87.24,64.89,17.32
2024-11,Jammu & Kashmir,Baramulla,MTNL,0.13,109.17,58.49,27.22
2024-11,Jammu & Kashmir,Sopore,Jio,2.13,194.26,62.79,19.78
2024-11,Jammu & Kashmir,Sopore,Airtel,1.05,221.49,73.92,15.46
2024-11,Jammu & Kashmir,Sopore,Vi,1.09,152.59,70.85,21.21
2024-11,Jammu & Kashmir,Sopore,BSNL,0.24,95.99,78.47,19.7
2024-11,Jammu & Kashmir,Sopore,MTNL,0.14,89.6,74.88,26.53
2024-11,Jammu & Kashmir,Kathua,Jio,1.7,178.68,60.48,16.15
2024-11,Jammu & Kashmir,Kathua,Airtel,1.63,222.59,67.01,29.9
2024-11,Jammu & Kashmir,Kathua,Vi,0.67,156.8,74.87,24.5
2024-11,Jammu & Kashmir,Kathua,BSNL,0.24,102.38,55.84,17.98
2024-11,Jammu & Kashmir,Kathua,MTNL,0.2,104.58,56.88,33.17
2024-11,Jammu & Kashmir,Udhampur,Jio,2.26,198.31,74.03,15.03
2024-11,Jammu & Kashmir,Udhampur,Airtel,0.99,201.68,69.54,28.14
2024-11,Jammu & Kashmir,Udhampur,Vi,0.74,167.05,67.53,16.09
2024-11,Jammu & Kashmir,Udhampur,BSNL,0.48,104.92,56.8,26.15
2024-11,Jammu & Kashmir,Udhampur,MTNL,0.1,90.43,71.29,23.39
2024-11,Jammu & Kashmir,Punch,Jio,1.18,184.87,57.06,30.1
2024-11,Jammu & Kashmir,Punch,Airtel,2.27,206.35,78.62,16.77
2024-11,Jammu & Kashmir,Punch,Vi,1.0,160.53,71.18,21.57
2024-11,Jammu & Kashmir,Punch,BSNL,0.24,83.54,61.47,32.91
2024-11,Jammu & Kashmir,Punch,MTNL,0.05,81.47,70.16,28.17
2024-11,Jammu & Kashmir,Rajouri,Jio,1.23,192.08,62.36,23.27
2024-11,Jammu & Kashmir,Rajouri,Airtel,1.29,202.03,72.42,24.97
2024-11,Jammu & Kashmir,Rajouri,Vi,0.83,169.0,63.22,18.64
2024-11,Jammu & Kashmir,Rajouri,BSNL,0.1,81.6,66.05,34.2
2024-11,Jammu & Kashmir,Rajouri,MTNL,0.1,103.32,74.97,33.64
2024-11,Jammu & Kashmir,Leh,Jio,1.69,190.18,58.4,16.59
2024-11,Jammu & Kashmir,Leh,Airtel,1.81,201.57,58.87,25.66
2024-11,Jammu & Kashmir,Leh,Vi,0.8,153.1,56.3,34.6
2024-11,Jammu & Kashmir,Leh,BSNL,0.36,95.7,55.41,16.59
2024-11,Jammu & Kashmir,Leh,MTNL,0.07,100.63,77.38,27.43
