customer_id,state,operator,plan_type,tenure_months,monthly_charge,total_charges,internet_service,num_complaints,churn
C034952,Karnataka,Vi,Postpaid,32,122.38,3916.09,3G,0,0
C034953,Karnataka,Jio,Prepaid,19,242.86,4614.25,4G,2,0
C034954,Assam,BSNL,Prepaid,19,288.4,5479.63,Fiber,3,0
C034955,Telangana,Airtel,Postpaid,67,142.02,9515.34,No Service,5,0
C034956,Haryana,Airtel,Postpaid,21,348.23,7312.9,No Service,1,0
C034957,Madhya Pradesh,Jio,Prepaid,23,928.57,21357.22,Fiber,2,0
C034958,Rajasthan,BSNL,Postpaid,49,282.15,13825.48,3G,0,0
C034959,Assam,Jio,Postpaid,0,324.88,0.0,3G,2,0
C034960,Rajasthan,Vi,Prepaid,32,749.86,23995.38,Fiber,1,1
C034961,Andhra Pradesh,Airtel,Prepaid,71,553.02,39264.45,Fiber,0,0
C034962,Kerala,BSNL,Prepaid,3,355.07,1065.2,3G,1,0
C034963,Uttarakhand,MTNL,Prepaid,44,536.46,23604.37,Fiber,5,0
C034964,Punjab,Vi,Prepaid,9,492.46,4432.18,Fiber,1,0
C034965,Himachal Pradesh,Airtel,Prepaid,120,959.59,115150.83,No Service,1,1
C034966,Haryana,Jio,Postpaid,9,614.31,5528.77,No Service,5,0
C034967,Rajasthan,Jio,Prepaid,1,934.34,934.34,Fiber,1,1
C034968,Assam,Vi,Postpaid,11,830.79,9138.69,No Service,3,0
C034969,West Bengal,Jio,Postpaid,38,214.23,8140.6,Fiber,0,0
C034970,Kerala,Airtel,Postpaid,17,952.79,16197.37,3G,2,0
C034971,Punjab,Vi,Prepaid,16,946.83,15149.31,No Service,0,0
C034972,Uttar Pradesh,Vi,Prepaid,14,831.19,11636.64,4G,1,0
C034973,Madhya Pradesh,Vi,Prepaid,34,778.35,26463.93,3G,0,0
C034974,Odisha,Jio,Prepaid,3,193.81,581.42,4G,4,0
C034975,Jharkhand,Airtel,Prepaid,45,919.85,41393.16,No Service,1,0
C034976,Tamil Nadu,Airtel,Prepaid,39,460.35,17953.48,3G,0,0
C034977,Karnataka,Jio,Prepaid,52,503.04,26157.99,4G,2,0
C034978,Bihar,Airtel,Postpaid,42,868.82,36490.56,3G,1,0
C034979,Jammu & Kashmir,Airtel,Prepaid,30,844.45,25333.63,3G,0,0
C034980,Goa,Airtel,Postpaid,22,397.46,8744.04,4G,2,0
C034981,Haryana,BSNL,Postpaid,14,129.68,1815.49,Fiber,3,0
C034982,Himachal Pradesh,Jio,Prepaid,2,699.23,1398.46,4G,2,1
C034983,Assam,MTNL,Prepaid,46,592.28,27244.96,Fiber,2,0
C034984,Punjab,BSNL,Prepaid,10,111.75,1117.47,4G,1,0
C034985,Andhra Pradesh,Airtel,Prepaid,28,468.85,13127.78,4G,1,0
C034986,Jharkhand,Airtel,Postpaid,6,210.74,1264.44,Fiber,3,0
C034987,Odisha,BSNL,Postpaid,2,449.0,898.0,3G,2,1
C034988,Maharashtra,BSNL,Postpaid,27,415.07,11206.8,3G,0,0
C034989,Jharkhand,Jio,Postpaid,14,645.94,9043.14,No Service,3,0
C034990,Bihar,BSNL,Prepaid,23,584.26,13438.05,No Service,1,0
C034991,Andhra Pradesh,Vi,Postpaid,2,951.25,1902.5,4G,0,1
C034992,Maharashtra,Airtel,Prepaid,13,413.15,5370.95,No Service,0,0
C034993,Telangana,BSNL,Prepaid,35,207.03,7246.12,3G,1,0
C034994,Kerala,Jio,Postpaid,17,887.9,15094.25,4G,1,0
C034995,Goa,Jio,Postpaid,1,148.57,148.57,3G,2,0
C034996,Uttar Pradesh,BSNL,Postpaid,35,299.55,10484.2,3G,0,0
C034997,Rajasthan,BSNL,Postpaid,12,401.21,4814.54,3G,2,0
C034998,Jammu & Kashmir,BSNL,Postpaid,11,437.68,4814.5,Fiber,0,0
C034999,West Bengal,Airtel,Prepaid,9,719.88,6478.89,3G,3,0
C035000,Delhi,Jio,Prepaid,6,105.26,631.54,3G,4,0
C035001,Haryana,Airtel,Postpaid,28,919.33,25741.15,No Service,2,0
C035002,Kerala,Vi,Postpaid,39,842.69,32864.79,No Service,0,0
C035003,Haryana,Jio,Postpaid,0,622.44,0.0,3G,1,0
C035004,Karnataka,Jio,Postpaid,0,520.57,0.0,4G,0,0
C035005,Jharkhand,MTNL,Prepaid,2,450.0,900.01,3G,1,1
C035006,Assam,MTNL,Postpaid,7,290.87,2036.12,No Service,2,0
C035007,Bihar,Jio,Postpaid,10,346.68,3466.77,Fiber,2,0
C035008,Delhi,Jio,Prepaid,35,306.76,10736.47,4G,2,0
C035009,Kerala,Airtel,Postpaid,10,180.43,1804.27,3G,1,0
C035010,West Bengal,Jio,Postpaid,19,279.02,5301.37,4G,3,0
C035011,Uttar Pradesh,Vi,Postpaid,33,174.23,5749.52,Fiber,4,0
C035012,Madhya Pradesh,Jio,Prepaid,55,637.59,35067.63,Fiber,1,0
C035013,Haryana,Airtel,Postpaid,3,729.01,2187.02,Fiber,2,0
C035014,Rajasthan,Airtel,Postpaid,38,122.76,4664.69,No Service,2,0
C035015,Kerala,Jio,Postpaid,23,139.67,3212.4,3G,4,0
C035016,Andhra Pradesh,Vi,Prepaid,8,978.16,7825.32,3G,3,0
C035017,Jammu & Kashmir,Airtel,Prepaid,10,767.92,7679.17,3G,3,0
C035018,Uttar Pradesh,BSNL,Postpaid,25,184.54,4613.39,3G,1,0
C035019,Himachal Pradesh,BSNL,Postpaid,18,587.45,10574.06,No Service,1,0
C035020,Uttarakhand,Jio,Postpaid,1,543.91,543.91,Fiber,0,0
C035021,Jharkhand,Vi,Prepaid,20,676.37,13527.47,Fiber,3,0
C035022,Punjab,BSNL,Postpaid,3,143.48,430.44,4G,2,0
C035023,Assam,Vi,Postpaid,7,269.23,1884.58,4G,0,0
C035024,Rajasthan,BSNL,Postpaid,37,484.1,17911.75,No Service,3,1
C035025,Haryana,Airtel,Postpaid,55,511.4,28126.77,Fiber,4,0
C035026,Uttar Pradesh,MTNL,Prepaid,8,487.5,3899.98,3G,0,0
C035027,Goa,Vi,Prepaid,96,437.91,42039.55,4G,1,0
C035028,Himachal Pradesh,Vi,Prepaid,14,826.64,11572.91,No Service,2,1
C035029,Uttar Pradesh,BSNL,Prepaid,27,212.57,5739.45,Fiber,1,0
C035030,Haryana,Vi,Prepaid,43,328.24,14114.19,Fiber,2,0
C035031,Odisha,Jio,Prepaid,1,944.57,944.57,4G,3,1
C035032,Uttar Pradesh,Airtel,Postpaid,2,228.58,457.17,3G,1,0
C035033,Kerala,BSNL,Prepaid,19,186.71,3547.56,No Service,1,0
C035034,Jharkhand,BSNL,Postpaid,27,527.49,14242.15,3G,0,0
C035035,Goa,Jio,Prepaid,27,168.65,4553.49,3G,2,0
C035036,Bihar,Jio,Postpaid,47,576.91,27114.6,No Service,2,0
C035037,Haryana,Jio,Prepaid,21,376.95,7915.88,4G,1,0
C035038,Andhra Pradesh,Airtel,Postpaid,37,525.32,19436.94,4G,4,0
C035039,Delhi,Vi,Postpaid,32,206.63,6612.06,Fiber,4,1
C035040,Odisha,Airtel,Postpaid,2,998.62,1997.24,3G,3,1
C035041,Punjab,Airtel,Postpaid,46,431.87,19865.93,3G,3,0
C035042,Karnataka,Airtel,Prepaid,1,204.75,204.75,3G,3,1
C035043,Kerala,BSNL,Prepaid,60,451.11,27066.81,4G,0,1
C035044,Delhi,Jio,Postpaid,2,531.45,1062.89,No Service,2,1
C035045,Goa,Airtel,Postpaid,9,241.59,2174.29,Fiber,0,1
C035046,Jharkhand,Jio,Prepaid,1,636.73,636.73,Fiber,1,0
C035047,Jammu & Kashmir,BSNL,Prepaid,19,321.05,6099.96,4G,0,0
C035048,Karnataka,Jio,Postpaid,8,823.45,6587.59,No Service,2,0
C035049,Tamil Nadu,Vi,Prepaid,64,827.94,52988.44,4G,1,0
C035050,Jharkhand,Jio,Postpaid,37,161.3,5968.1,4G,3,0
C035051,Assam,Jio,Prepaid,15,945.02,14175.33,3G,0,0
C035052,Jammu & Kashmir,Jio,Postpaid,47,215.29,10118.72,No Service,1,0
C035053,Gujarat,Vi,Postpaid,36,956.81,34445.03,No Service,1,1
C035054,West Bengal,Jio,Prepaid,19,716.1,13605.82,3G,0,0
C035055,Madhya Pradesh,Jio,Prepaid,16,636.02,10176.38,4G,1,0
C035056,Andhra Pradesh,Vi,Postpaid,51,756.92,38602.72,3G,1,0
C035057,Odisha,Airtel,Postpaid,1,231.56,231.56,No Service,2,0
C035058,Kerala,Jio,Postpaid,12,917.57,11010.85,Fiber,4,0
C035059,Punjab,Airtel,Prepaid,3,456.46,1369.38,No Service,1,0
C035060,Tamil Nadu,Airtel,Prepaid,53,628.16,33292.71,4G,1,0
C035061,Andhra Pradesh,Airtel,Prepaid,5,245.51,1227.56,Fiber,3,1
C035062,Assam,Airtel,Prepaid,4,212.47,849.89,Fiber,2,0
C035063,Bihar,Jio,Prepaid,10,659.39,6593.92,Fiber,1,0
C035064,Rajasthan,Jio,Postpaid,5,113.97,569.86,No Service,1,0
C035065,Jharkhand,Airtel,Postpaid,3,594.06,1782.19,Fiber,2,0
C035066,Uttarakhand,Airtel,Prepaid,20,113.5,2270.0,3G,2,0
C035067,Uttarakhand,Vi,Prepaid,9,291.25,2621.24,4G,1,0
C035068,Bihar,Jio,Prepaid,28,642.98,18003.49,Fiber,2,0
C035069,West Bengal,Jio,Postpaid,9,821.12,7390.06,No Service,3,0
C035070,Tamil Nadu,BSNL,Postpaid,25,530.86,13271.45,4G,5,0
C035071,Himachal Pradesh,Jio,Prepaid,32,264.26,8456.41,No Service,2,0
C035072,West Bengal,BSNL,Prepaid,8,221.94,1775.49,No Service,1,0
C035073,Andhra Pradesh,Jio,Prepaid,45,800.41,36018.29,3G,0,1
C035074,Andhra Pradesh,MTNL,Prepaid,2,375.97,751.93,4G,2,1
C035075,Karnataka,BSNL,Postpaid,5,487.95,2439.76,No Service,2,1
C035076,Uttar Pradesh,Airtel,Postpaid,2,287.36,574.72,3G,2,0
C035077,Goa,Airtel,Prepaid,3,566.99,1700.97,Fiber,1,0
C035078,Haryana,Jio,Postpaid,39,124.37,4850.3,No Service,1,0
C035079,Gujarat,BSNL,Prepaid,12,518.52,6222.29,Fiber,0,1
C035080,Goa,Jio,Prepaid,8,917.6,7340.77,4G,1,1
C035081,Kerala,Jio,Postpaid,7,117.58,823.08,Fiber,0,0
C035082,Delhi,Vi,Postpaid,17,622.7,10585.92,4G,2,1
C035083,Goa,Airtel,Postpaid,7,947.7,6633.93,4G,0,0
C035084,Telangana,Jio,Postpaid,27,980.21,26465.6,4G,2,0
C035085,Rajasthan,Jio,Postpaid,6,277.54,1665.27,4G,1,0
C035086,West Bengal,Vi,Prepaid,16,898.77,14380.29,4G,2,0
C035087,Bihar,Jio,Prepaid,3,643.93,1931.79,4G,0,0
C035088,Delhi,Jio,Postpaid,3,817.6,2452.8,4G,2,1
C035089,Telangana,Jio,Prepaid,16,582.75,9324.07,Fiber,0,0
C035090,Andhra Pradesh,Vi,Postpaid,69,588.95,40637.21,Fiber,0,0
C035091,Kerala,Vi,Postpaid,25,473.38,11834.55,No Service,2,0
C035092,Bihar,BSNL,Postpaid,21,477.79,10033.51,No Service,1,1
C035093,Gujarat,Jio,Postpaid,0,865.27,0.0,No Service,2,0
C035094,Uttar Pradesh,Jio,Postpaid,86,924.52,79508.79,3G,1,0
C035095,Odisha,Jio,Prepaid,9,320.11,2880.97,No Service,0,0
C035096,Rajasthan,MTNL,Prepaid,1,122.46,122.46,3G,2,1
C035097,Andhra Pradesh,Vi,Postpaid,43,415.42,17862.99,3G,2,0
C035098,Uttar Pradesh,Vi,Postpaid,36,993.09,35751.36,4G,0,1
C035099,Punjab,Airtel,Prepaid,77,901.6,69423.02,4G,2,1
C035100,Uttarakhand,Jio,Postpaid,1,843.17,843.17,3G,2,0
C035101,Kerala,Airtel,Postpaid,52,651.82,33894.49,No Service,2,0
C035102,Tamil Nadu,Airtel,Postpaid,38,848.35,32237.4,Fiber,1,0
C035103,Maharashtra,Jio,Prepaid,8,553.21,4425.7,3G,0,0
C035104,Andhra Pradesh,Vi,Prepaid,4,802.67,3210.66,3G,0,1
C035105,West Bengal,Jio,Prepaid,22,719.1,15820.21,4G,3,0
C035106,Bihar,BSNL,Postpaid,1,472.96,472.96,Fiber,2,0
C035107,Haryana,MTNL,Prepaid,43,297.96,12812.08,No Service,3,0
C035108,Rajasthan,Airtel,Prepaid,11,717.68,7894.44,3G,0,0
C035109,Uttar Pradesh,Airtel,Postpaid,36,581.48,20933.4,3G,4,0
C035110,Goa,Airtel,Postpaid,11,907.34,9980.69,Fiber,1,0
C035111,Rajasthan,Airtel,Prepaid,17,356.0,6052.06,No Service,3,0
C035112,Punjab,Vi,Prepaid,9,859.94,7739.42,No Service,0,0
C035113,Delhi,Airtel,Prepaid,17,160.28,2724.8,Fiber,0,0
C035114,Bihar,Jio,Prepaid,3,441.53,1324.59,3G,3,0
C035115,Telangana,Jio,Postpaid,62,641.67,39783.46,3G,2,1
C035116,Jharkhand,Vi,Prepaid,5,627.22,3136.08,3G,1,1
C035117,West Bengal,Jio,Prepaid,7,226.37,1584.61,3G,0,0
C035118,Punjab,Airtel,Prepaid,36,941.93,33909.39,Fiber,1,0
C035119,West Bengal,Jio,Postpaid,64,711.31,45524.02,3G,1,1
C035120,Madhya Pradesh,Airtel,Postpaid,38,673.52,25593.87,Fiber,2,0
C035121,Bihar,Airtel,Prepaid,2,947.58,1895.16,3G,2,0
C035122,Karnataka,Jio,Postpaid,13,548.49,7130.41,Fiber,1,0
C035123,Maharashtra,Airtel,Prepaid,21,561.58,11793.26,4G,2,0
C035124,Madhya Pradesh,BSNL,Postpaid,9,287.88,2590.91,Fiber,6,1
C035125,Tamil Nadu,Vi,Prepaid,5,622.43,3112.17,Fiber,4,1
C035126,Madhya Pradesh,Jio,Postpaid,4,182.18,728.73,No Service,2,1
C035127,Delhi,Jio,Postpaid,2,625.46,1250.93,4G,1,0
C035128,Uttarakhand,Jio,Prepaid,44,423.4,18629.43,Fiber,0,0
C035129,Maharashtra,Jio,Prepaid,3,348.22,1044.67,No Service,0,0
C035130,Assam,Jio,Prepaid,0,587.69,0.0,Fiber,2,1
C035131,Andhra Pradesh,Jio,Postpaid,3,373.63,1120.89,No Service,3,0
C035132,Jharkhand,Vi,Postpaid,18,951.42,17125.55,4G,1,0
C035133,Bihar,Jio,Prepaid,18,401.2,7221.51,3G,0,0
C035134,Punjab,Vi,Postpaid,6,499.82,2998.89,3G,2,0
C035135,Himachal Pradesh,Jio,Postpaid,4,780.0,3119.98,4G,0,0
C035136,Tamil Nadu,Vi,Postpaid,27,389.63,10519.9,4G,0,1
C035137,Tamil Nadu,Vi,Postpaid,62,987.97,61254.04,No Service,1,1
C035138,West Bengal,MTNL,Postpaid,11,365.19,4017.11,No Service,1,0
C035139,Gujarat,Airtel,Prepaid,28,360.04,10081.21,No Service,1,0
C035140,Uttar Pradesh,Airtel,Prepaid,16,157.26,2516.24,4G,1,0
C035141,Uttarakhand,Jio,Prepaid,22,690.65,15194.24,No Service,1,0
C035142,Himachal Pradesh,Airtel,Prepaid,29,464.78,13478.57,3G,0,0
C035143,Rajasthan,BSNL,Prepaid,17,422.17,7176.88,No Service,0,0
C035144,Bihar,Vi,Postpaid,3,304.83,914.48,3G,4,1
C035145,Haryana,Airtel,Postpaid,0,859.16,0.0,3G,2,0
C035146,Gujarat,Jio,Prepaid,9,329.68,2967.11,4G,4,0
C035147,Haryana,BSNL,Prepaid,18,442.74,7969.23,3G,2,0
C035148,Jammu & Kashmir,Airtel,Postpaid,2,485.01,970.03,No Service,4,0
C035149,Assam,Jio,Prepaid,106,773.09,81947.96,No Service,4,0
C035150,Andhra Pradesh,BSNL,Prepaid,4,179.42,717.69,No Service,3,1
C035151,Rajasthan,Vi,Prepaid,50,317.49,15874.66,No Service,3,1
C035152,Delhi,BSNL,Prepaid,41,157.93,6475.02,4G,1,1
C035153,Assam,Jio,Postpaid,12,949.25,11391.0,No Service,2,0
C035154,Gujarat,Jio,Prepaid,82,624.83,51235.75,Fiber,0,0
C035155,Bihar,BSNL,Prepaid,20,152.94,3058.72,Fiber,2,1
C035156,Delhi,Airtel,Prepaid,8,558.21,4465.71,Fiber,2,0
C035157,Bihar,Jio,Prepaid,13,337.71,4390.25,4G,3,0
C035158,Bihar,Airtel,Prepaid,79,545.73,43112.48,Fiber,3,0
C035159,Bihar,Jio,Postpaid,1,119.02,119.02,4G,0,0
C035160,Telangana,Vi,Prepaid,28,294.88,8256.55,No Service,4,0
C035161,Kerala,Jio,Prepaid,11,266.95,2936.49,No Service,2,0
C035162,Haryana,BSNL,Prepaid,66,251.96,16629.39,No Service,0,0
C035163,Odisha,Airtel,Postpaid,5,643.2,3215.98,4G,0,0
C035164,Himachal Pradesh,Airtel,Prepaid,9,539.68,4857.12,Fiber,5,0
C035165,Himachal Pradesh,Airtel,Prepaid,1,787.68,787.68,3G,0,0
C035166,Rajasthan,Airtel,Prepaid,52,816.95,42481.33,Fiber,3,0
C035167,West Bengal,Vi,Postpaid,3,429.31,1287.92,3G,1,0
C035168,Tamil Nadu,Jio,Prepaid,10,536.22,5362.24,Fiber,2,0
C035169,Karnataka,Airtel,Prepaid,12,750.7,9008.38,4G,2,0
C035170,Telangana,Airtel,Prepaid,3,659.03,1977.09,Fiber,1,0
C035171,Tamil Nadu,Vi,Prepaid,57,429.13,24460.6,3G,1,0
C035172,Kerala,Vi,Postpaid,63,144.99,9134.62,No Service,2,1
C035173,Bihar,Vi,Prepaid,2,349.22,698.44,4G,1,1
C035174,Madhya Pradesh,Airtel,Postpaid,1,225.94,225.94,4G,5,0
C035175,Rajasthan,MTNL,Postpaid,4,242.15,968.59,Fiber,2,0
C035176,Gujarat,Airtel,Prepaid,44,391.22,17213.87,3G,1,0
C035177,Haryana,BSNL,Prepaid,83,347.15,28813.47,4G,4,0
C035178,Jammu & Kashmir,Jio,Prepaid,2,893.06,1786.12,No Service,2,1
C035179,Punjab,Jio,Prepaid,36,403.48,14525.38,Fiber,0,0
C035180,Andhra Pradesh,Jio,Postpaid,20,694.06,13881.29,Fiber,2,0
C035181,Maharashtra,Airtel,Prepaid,57,100.25,5714.19,No Service,4,0
C035182,Andhra Pradesh,Vi,Postpaid,8,326.04,2608.36,4G,1,0
C035183,Tamil Nadu,Airtel,Prepaid,77,168.17,12949.2,3G,2,0
C035184,Punjab,MTNL,Prepaid,5,243.33,1216.67,3G,1,1
C035185,Gujarat,Airtel,Postpaid,7,259.17,1814.16,3G,1,0
C035186,Haryana,Jio,Prepaid,10,776.75,7767.53,3G,1,1
C035187,Odisha,Airtel,Prepaid,9,788.87,7099.79,No Service,3,0
C035188,Himachal Pradesh,Airtel,Postpaid,4,343.35,1373.39,4G,2,0
C035189,Gujarat,Vi,Postpaid,5,179.19,895.97,No Service,1,0
C035190,Jharkhand,Jio,Prepaid,20,651.59,13031.72,3G,0,0
C035191,West Bengal,Jio,Postpaid,14,430.42,6025.9,3G,3,0
C035192,Gujarat,Jio,Prepaid,5,385.38,1926.9,No Service,5,1
C035193,Karnataka,Airtel,Postpaid,23,717.32,16498.45,No Service,3,1
C035194,Madhya Pradesh,Jio,Prepaid,4,106.24,424.96,No Service,2,0
C035195,Gujarat,Airtel,Postpaid,4,290.03,1160.1,4G,0,0
C035196,Uttarakhand,Airtel,Prepaid,30,736.63,22099.01,3G,2,0
C035197,Rajasthan,BSNL,Prepaid,10,515.63,5156.3,Fiber,0,0
C035198,Odisha,Airtel,Postpaid,2,773.25,1546.49,No Service,2,0
C035199,Rajasthan,BSNL,Prepaid,9,420.73,3786.59,3G,1,1
C035200,Telangana,Airtel,Prepaid,6,512.96,3077.78,No Service,0,0
C035201,Maharashtra,Airtel,Postpaid,2,424.24,848.47,No Service,3,1
C035202,Rajasthan,Jio,Postpaid,8,979.28,7834.24,3G,2,0
C035203,Bihar,Vi,Postpaid,18,462.64,8327.6,No Service,1,0
C035204,Maharashtra,Airtel,Postpaid,13,144.44,1877.74,Fiber,1,0
C035205,Jharkhand,Jio,Postpaid,21,689.58,14481.25,3G,1,0
C035206,Rajasthan,Jio,Prepaid,25,488.26,12206.49,4G,2,0
C035207,Jammu & Kashmir,Jio,Prepaid,1,546.75,546.75,3G,1,1
C035208,Telangana,Airtel,Postpaid,31,192.67,5972.87,No Service,1,0
C035209,Punjab,Airtel,Postpaid,11,747.39,8221.28,No Service,2,0
C035210,Jammu & Kashmir,Vi,Postpaid,0,614.73,0.0,Fiber,2,0
C035211,Himachal Pradesh,Jio,Postpaid,47,706.56,33208.2,3G,0,0
C035212,West Bengal,Jio,Prepaid,66,497.24,32817.99,4G,1,1
C035213,Odisha,Airtel,Postpaid,52,407.46,21188.18,3G,2,0
C035214,Odisha,Airtel,Postpaid,24,736.38,17673.03,Fiber,2,0
C035215,Madhya Pradesh,Jio,Postpaid,6,949.2,5695.22,No Service,1,0
C035216,Himachal Pradesh,Jio,Prepaid,111,165.74,18397.33,3G,2,0
C035217,Delhi,Airtel,Postpaid,12,306.29,3675.49,Fiber,2,0
C035218,Rajasthan,BSNL,Postpaid,70,142.59,9981.02,No Service,0,1
C035219,Goa,Vi,Postpaid,7,388.82,2721.77,No Service,0,0
C035220,Telangana,BSNL,Postpaid,24,438.5,10523.94,3G,1,0
C035221,Himachal Pradesh,Vi,Postpaid,2,228.29,456.59,4G,3,1
C035222,Himachal Pradesh,Airtel,Prepaid,18,143.44,2581.98,3G,0,1
C035223,Gujarat,Airtel,Prepaid,6,187.29,1123.73,Fiber,2,0
C035224,Maharashtra,BSNL,Prepaid,1,331.72,331.72,3G,1,1
C035225,Uttarakhand,Vi,Postpaid,12,391.67,4700.06,No Service,0,1
C035226,Rajasthan,Airtel,Prepaid,12,574.99,6899.88,Fiber,2,0
C035227,Tamil Nadu,Jio,Prepaid,81,462.51,37463.02,No Service,1,0
C035228,Maharashtra,Jio,Prepaid,0,460.62,0.0,3G,0,0
C035229,Haryana,Jio,Postpaid,10,860.77,8607.74,3G,2,0
C035230,Delhi,Airtel,Prepaid,37,836.88,30964.7,Fiber,0,1
C035231,Odisha,Vi,Postpaid,37,898.14,33231.2,Fiber,0,0
C035232,Odisha,Airtel,Postpaid,14,827.75,11588.43,Fiber,0,0
C035233,Telangana,Jio,Prepaid,8,417.06,3336.5,No Service,1,0
C035234,Uttar Pradesh,Vi,Postpaid,25,385.16,9628.9,Fiber,0,0
C035235,Telangana,Jio,Postpaid,26,922.09,23974.23,3G,1,0
C035236,Assam,BSNL,Postpaid,84,211.12,17734.26,4G,2,0
C035237,Odisha,Jio,Prepaid,0,299.36,0.0,3G,2,0
C035238,Gujarat,Jio,Postpaid,8,577.97,4623.72,4G,1,1
C035239,Assam,Jio,Postpaid,27,398.71,10765.13,4G,1,0
C035240,Goa,Airtel,Postpaid,9,644.72,5802.5,3G,2,0
C035241,Tamil Nadu,Vi,Prepaid,41,658.01,26978.61,3G,2,1
C035242,Assam,Jio,Prepaid,24,269.63,6471.1,No Service,3,0
C035243,West Bengal,BSNL,Postpaid,11,250.37,2754.11,3G,1,0
C035244,Kerala,Jio,Postpaid,6,544.45,3266.7,Fiber,0,0
C035245,Jammu & Kashmir,Jio,Postpaid,26,439.35,11423.18,No Service,2,0
C035246,Odisha,Jio,Postpaid,40,663.01,26520.51,4G,1,1
C035247,Uttarakhand,Jio,Postpaid,50,899.13,44956.45,Fiber,1,0
C035248,Rajasthan,Vi,Prepaid,4,756.9,3027.6,4G,2,0
C035249,West Bengal,Airtel,Postpaid,2,406.22,812.44,4G,3,0
C035250,Uttar Pradesh,Airtel,Postpaid,34,973.63,33103.38,No Service,1,0
C035251,Delhi,Jio,Postpaid,39,614.3,23957.72,4G,1,0
C035252,Uttar Pradesh,Jio,Prepaid,0,161.78,0.0,Fiber,2,0
C035253,Andhra Pradesh,Vi,Postpaid,81,152.38,12342.42,No Service,2,0
C035254,West Bengal,BSNL,Prepaid,10,246.79,2467.91,No Service,5,0
C035255,Jammu & Kashmir,MTNL,Prepaid,23,563.68,12964.59,4G,1,0
C035256,Himachal Pradesh,BSNL,Postpaid,30,179.23,5376.84,Fiber,2,1
C035257,Madhya Pradesh,Airtel,Postpaid,59,147.79,8719.77,Fiber,1,1
C035258,West Bengal,Vi,Prepaid,10,366.4,3664.0,4G,5,0
C035259,Gujarat,Airtel,Postpaid,1,618.07,618.07,3G,1,1
C035260,Jammu & Kashmir,Airtel,Prepaid,26,614.03,15964.69,Fiber,1,0
C035261,Jammu & Kashmir,Jio,Prepaid,1,902.44,902.44,Fiber,1,0
C035262,Kerala,Jio,Postpaid,20,454.82,9096.41,No Service,2,0
C035263,Bihar,Jio,Prepaid,70,881.84,61728.76,4G,1,0
C035264,Gujarat,BSNL,Postpaid,2,417.44,834.89,3G,1,0
C035265,Tamil Nadu,Vi,Postpaid,0,885.38,0.0,4G,2,1
C035266,Madhya Pradesh,BSNL,Prepaid,5,310.64,1553.19,4G,1,1
C035267,Goa,Jio,Prepaid,15,493.91,7408.68,No Service,1,0
C035268,Delhi,Jio,Postpaid,44,423.91,18652.19,Fiber,4,0
C035269,Tamil Nadu,Jio,Postpaid,29,370.63,10748.18,4G,1,0
C035270,Madhya Pradesh,Jio,Postpaid,6,942.27,5653.63,No Service,1,0
C035271,Jammu & Kashmir,Airtel,Postpaid,14,818.0,11452.03,Fiber,4,0
C035272,Maharashtra,Jio,Prepaid,2,196.1,392.21,3G,1,0
C035273,Jammu & Kashmir,Jio,Prepaid,41,546.94,22424.48,Fiber,1,0
C035274,Goa,Vi,Prepaid,3,979.44,2938.32,3G,3,0
C035275,Madhya Pradesh,Jio,Postpaid,1,519.22,519.22,Fiber,2,1
C035276,Andhra Pradesh,Airtel,Postpaid,4,701.6,2806.4,3G,2,0
C035277,Punjab,Airtel,Prepaid,1,160.36,160.36,3G,1,0
C035278,Karnataka,BSNL,Prepaid,0,441.56,0.0,4G,2,0
C035279,Delhi,Vi,Postpaid,46,669.41,30793.05,4G,0,0
C035280,Odisha,Airtel,Prepaid,41,931.52,38192.39,4G,2,0
C035281,Maharashtra,Jio,Prepaid,22,961.34,21149.47,Fiber,2,0
C035282,Uttar Pradesh,Airtel,Postpaid,21,443.15,9306.23,Fiber,4,0
C035283,Karnataka,Airtel,Postpaid,4,848.15,3392.59,4G,2,1
C035284,Madhya Pradesh,Airtel,Prepaid,18,404.17,7275.02,No Service,4,1
C035285,Uttar Pradesh,Airtel,Prepaid,4,767.76,3071.06,Fiber,1,0
C035286,Jammu & Kashmir,Airtel,Postpaid,0,415.85,0.0,No Service,0,1
C035287,Jharkhand,Airtel,Prepaid,30,495.92,14877.64,Fiber,2,0
C035288,Delhi,Airtel,Prepaid,11,249.68,2746.46,Fiber,1,0
C035289,Madhya Pradesh,Airtel,Postpaid,14,623.2,8724.86,No Service,1,0
C035290,Haryana,Airtel,Postpaid,3,398.46,1195.38,Fiber,0,1
C035291,Haryana,Jio,Postpaid,5,210.29,1051.43,No Service,0,0
C035292,West Bengal,Vi,Prepaid,9,311.04,2799.32,No Service,1,0
C035293,Uttarakhand,BSNL,Prepaid,12,340.88,4090.56,Fiber,3,0
C035294,Delhi,Jio,Prepaid,9,949.03,8541.3,Fiber,0,0
C035295,Himachal Pradesh,Jio,Prepaid,64,586.14,37512.71,No Service,2,1
C035296,Punjab,Jio,Postpaid,4,394.79,1579.17,3G,3,1
C035297,Andhra Pradesh,BSNL,Postpaid,39,380.94,14856.63,3G,1,0
C035298,Maharashtra,MTNL,Prepaid,14,402.26,5631.57,4G,0,0
C035299,Karnataka,Vi,Postpaid,21,980.15,20583.19,3G,0,1
C035300,Uttar Pradesh,Vi,Postpaid,67,399.77,26784.67,4G,0,0
