month,state,city,operator,call_drop_rate,avg_data_speed_mbps,tower_uptime_perc,latency_ms,complaints_per_1k
2024-12,Karnataka,Ballari,BSNL,2.96,7.16,96.26,42.0,4.44
2024-12,Karnataka,Ballari,MTNL,2.62,8.46,96.55,30.9,2.38
2024-12,Karnataka,Tumkur,Jio,1.05,28.43,99.18,36.7,1.63
2024-12,Karnataka,Tumkur,Airtel,0.9,33.57,99.68,74.0,3.14
2024-12,Karnataka,Tumkur,Vi,1.57,17.96,98.38,75.0,0.69
2024-12,Karnataka,Tumkur,BSNL,2.82,8.01,96.36,46.4,2.53
2024-12,Karnataka,Tumkur,MTNL,2.77,11.55,96.82,35.4,2.91
2024-12,Karnataka,Udupi,Jio,0.71,27.76,99.22,77.1,2.61
2024-12,Karnataka,Udupi,Airtel,0.51,30.55,99.34,30.1,1.95
2024-12,Karnataka,Udupi,Vi,1.72,19.44,98.18,43.6,3.97
2024-12,Karnataka,Udupi,BSNL,3.2,7.67,96.6,32.1,0.94
2024-12,Karnataka,Udupi,MTNL,2.88,8.02,96.56,49.0,3.63
2024-12,Tamil Nadu,Chennai,Jio,0.6,28.0,99.18,49.6,2.31
2024-12,Tamil Nadu,Chennai,Airtel,0.59,33.56,99.48,22.0,3.21
2024-12,Tamil Nadu,Chennai,Vi,1.65,16.63,98.26,35.6,3.55
2024-12,Tamil Nadu,Chennai,BSNL,3.0,8.83,96.33,36.4,2.63
2024-12,Tamil Nadu,Chennai,MTNL,2.32,9.08,96.92,20.1,3.83
2024-12,Tamil Nadu,Coimbatore,Jio,0.86,28.43,99.03,44.8,2.78
2024-12,Tamil Nadu,Coimbatore,Airtel,1.09,33.1,99.48,79.8,0.66
2024-12,Tamil Nadu,Coimbatore,Vi,1.72,19.95,97.83,46.5,2.83
2024-12,Tamil Nadu,Coimbatore,BSNL,2.62,8.24,96.73,21.7,4.23
2024-12,Tamil Nadu,Coimbatore,MTNL,2.8,7.01,97.05,62.9,4.73
2024-12,Tamil Nadu,Madurai,Jio,1.16,27.24,99.21,49.4,3.69
2024-12,Tamil Nadu,Madurai,Airtel,0.85,34.82,99.4,42.4,4.96
2024-12,Tamil Nadu,Madurai,Vi,1.56,18.05,98.01,62.5,4.5
2024-12,Tamil Nadu,Madurai,BSNL,2.71,7.86,96.24,36.4,4.63
2024-12,Tamil Nadu,Madurai,MTNL,2.69,11.56,96.83,79.2,3.36
2024-12,Tamil Nadu,Tiruchirappalli,Jio,1.03,30.32,99.11,37.8,1.28
2024-12,Tamil Nadu,Tiruchirappalli,Airtel,0.92,34.09,99.33,20.1,4.59
2024-12,Tamil Nadu,Tiruchirappalli,Vi,1.63,20.43,98.33,49.5,3.9
2024-12,Tamil Nadu,Tiruchirappalli,BSNL,3.11,6.22,96.69,50.0,2.1
2024-12,Tamil Nadu,Tiruchirappalli,MTNL,2.4,8.13,96.98,71.8,4.83
2024-12,Tamil Nadu,Salem,Jio,0.69,28.58,99.45,33.2,1.59
2024-12,Tamil Nadu,Salem,Airtel,0.83,32.85,99.22,51.1,4.6
2024-12,Tamil Nadu,Salem,Vi,1.55,19.93,98.26,43.1,4.05
2024-12,Tamil Nadu,Salem,BSNL,3.1,8.12,96.67,79.6,3.34
2024-12,Tamil Nadu,Salem,MTNL,2.45,11.19,96.57,50.0,4.54
2024-12,Tamil Nadu,Tirunelveli,Jio,0.99,30.86,99.14,51.7,2.14
2024-12,Tamil Nadu,Tirunelveli,Airtel,0.89,31.52,99.26,64.4,4.89
2024-12,Tamil Nadu,Tirunelveli,Vi,1.3,20.37,98.36,66.2,2.27
2024-12,Tamil Nadu,Tirunelveli,BSNL,2.64,6.15,96.56,67.3,1.87
2024-12,Tamil Nadu,Tirunelveli,MTNL,2.57,8.25,96.99,68.0,3.8
2024-12,Tamil Nadu,Tiruppur,Jio,1.11,26.78,99.17,68.9,4.8
2024-12,Tamil Nadu,Tiruppur,Airtel,0.98,34.47,99.11,65.5,1.13
2024-12,Tamil Nadu,Tiruppur,Vi,1.65,16.36,97.98,61.0,1.37
2024-12,Tamil Nadu,Tiruppur,BSNL,3.07,6.44,96.7,54.2,0.58
2024-12,Tamil Nadu,Tiruppur,MTNL,2.45,9.41,96.89,60.4,4.53
2024-12,Tamil Nadu,Vellore,Jio,0.86,26.06,99.06,25.6,4.27
2024-12,Tamil Nadu,Vellore,Airtel,0.59,31.79,99.19,51.0,1.38
2024-12,Tamil Nadu,Vellore,Vi,1.66,18.46,98.1,77.1,1.95
2024-12,Tamil Nadu,Vellore,BSNL,2.83,8.96,96.4,69.7,2.96
2024-12,Tamil Nadu,Vellore,MTNL,2.3,8.61,96.8,66.8,3.83
2024-12,Tamil Nadu,Erode,Jio,1.0,30.17,99.03,47.6,2.93
2024-12,Tamil Nadu,Erode,Airtel,1.08,34.88,99.4,28.5,4.49
2024-12,Tamil Nadu,Erode,Vi,1.22,18.26,98.1,28.8,2.17
2024-12,Tamil Nadu,Erode,BSNL,3.0,9.49,96.67,54.4,1.82
2024-12,Tamil Nadu,Erode,MTNL,2.31,10.03,96.84,58.0,4.69
2024-12,Tamil Nadu,Thoothukudi,Jio,0.74,29.53,99.02,67.2,0.64
2024-12,Tamil Nadu,Thoothukudi,Airtel,0.66,31.29,99.61,52.9,2.36
2024-12,Tamil Nadu,Thoothukudi,Vi,1.35,17.61,98.23,71.0,0.91
2024-12,Tamil Nadu,Thoothukudi,BSNL,2.61,8.75,96.7,21.4,3.1
2024-12,Tamil Nadu,Thoothukudi,MTNL,2.79,7.57,96.72,26.0,0.67
2024-12,Uttar Pradesh,Lucknow,Jio,0.9,29.32,99.45,38.5,1.67
2024-12,Uttar Pradesh,Lucknow,Airtel,0.87,34.74,99.21,27.1,4.29
2024-12,Uttar Pradesh,Lucknow,Vi,1.28,18.18,98.27,42.5,3.42
2024-12,Uttar Pradesh,Lucknow,BSNL,3.08,8.7,96.32,33.5,4.93
2024-12,Uttar Pradesh,Lucknow,MTNL,2.79,8.6,96.61,36.9,4.19
2024-12,Uttar Pradesh,Kanpur,Jio,0.96,29.45,99.29,71.3,4.95
2024-12,Uttar Pradesh,Kanpur,Airtel,0.88,33.02,99.17,75.3,0.78
2024-12,Uttar Pradesh,Kanpur,Vi,1.61,19.71,98.0,26.2,2.41
2024-12,Uttar Pradesh,Kanpur,BSNL,2.74,8.97,96.22,22.9,3.08
2024-12,Uttar Pradesh,Kanpur,MTNL,2.38,8.8,97.02,21.5,1.17
2024-12,Uttar Pradesh,Agra,Jio,1.14,27.9,99.12,53.2,2.48
2024-12,Uttar Pradesh,Agra,Airtel,0.96,31.41,99.19,53.3,2.62
2024-12,Uttar Pradesh,Agra,Vi,1.42,17.89,98.35,67.6,1.4
2024-12,Uttar Pradesh,Agra,BSNL,2.87,9.77,96.51,76.0,3.7
2024-12,Uttar Pradesh,Agra,MTNL,2.38,9.0,97.01,44.1,2.79
2024-12,Uttar Pradesh,Varanasi,Jio,1.09,26.1,98.95,35.9,3.95
2024-12,Uttar Pradesh,Varanasi,Airtel,0.67,32.07,99.31,68.0,3.23
2024-12,Uttar Pradesh,Varanasi,Vi,1.33,20.42,97.81,45.1,4.08
2024-12,Uttar Pradesh,Varanasi,BSNL,2.88,7.41,96.75,60.1,2.94
2024-12,Uttar Pradesh,Varanasi,MTNL,2.86,11.55,96.71,41.0,1.82
2024-12,Uttar Pradesh,Prayagraj,Jio,0.77,26.72,99.28,38.0,2.52
2024-12,Uttar Pradesh,Prayagraj,Airtel,0.79,33.35,99.6,78.1,2.48
2024-12,Uttar Pradesh,Prayagraj,Vi,1.71,18.67,98.36,65.6,3.59
2024-12,Uttar Pradesh,Prayagraj,BSNL,2.85,7.52,96.68,54.8,0.85
2024-12,Uttar Pradesh,Prayagraj,MTNL,2.56,7.73,96.52,79.5,2.94
2024-12,Uttar Pradesh,Meerut,Jio,1.09,28.25,99.28,79.4,3.45
2024-12,Uttar Pradesh,Meerut,Airtel,0.6,33.93,99.66,39.3,1.51
2024-12,Uttar Pradesh,Meerut,Vi,1.36,16.83,97.93,61.3,2.16
2024-12,Uttar Pradesh,Meerut,BSNL,3.13,7.79,96.75,28.0,0.65
2024-12,Uttar Pradesh,Meerut,MTNL,2.77,10.84,96.92,45.3,1.4
2024-12,Uttar Pradesh,Ghaziabad,Jio,0.74,30.01,99.46,77.1,2.19
2024-12,Uttar Pradesh,Ghaziabad,Airtel,0.89,31.54,99.61,55.6,4.37
2024-12,Uttar Pradesh,Ghaziabad,Vi,1.65,17.23,97.82,79.0,2.55
2024-12,Uttar Pradesh,Ghaziabad,BSNL,2.76,10.06,96.3,50.4,2.39
2024-12,Uttar Pradesh,Ghaziabad,MTNL,2.38,10.38,97.03,75.7,3.0
2024-12,Uttar Pradesh,Noida,Jio,0.61,27.93,99.23,78.1,2.5
2024-12,Uttar Pradesh,Noida,Airtel,0.71,34.61,99.36,77.4,1.93
2024-12,Uttar Pradesh,Noida,Vi,1.65,20.22,98.33,37.8,4.93
2024-12,Uttar Pradesh,Noida,BSNL,3.05,6.76,96.66,70.0,1.32
2024-12,Uttar Pradesh,Noida,MTNL,2.4,7.65,96.8,63.0,2.21
2024-12,Uttar Pradesh,Bareilly,Jio,0.63,27.8,99.32,25.9,3.0
2024-12,Uttar Pradesh,Bareilly,Airtel,0.86,33.25,99.31,75.6,4.98
2024-12,Uttar Pradesh,Bareilly,Vi,1.7,16.55,97.96,32.1,0.74
2024-12,Uttar Pradesh,Bareilly,BSNL,3.14,6.94,96.43,42.5,4.0
2024-12,Uttar Pradesh,Bareilly,MTNL,2.57,8.86,96.66,51.6,1.01
2024-12,Uttar Pradesh,Moradabad,Jio,0.97,30.12,99.46,57.9,4.2
2024-12,Uttar Pradesh,Moradabad,Airtel,0.64,32.57,99.27,80.0,2.19
2024-12,Uttar Pradesh,Moradabad,Vi,1.33,19.86,98.08,27.6,4.05
2024-12,Uttar Pradesh,Moradabad,BSNL,2.89,9.95,96.65,54.2,3.74
2024-12,Uttar Pradesh,Moradabad,MTNL,2.81,9.24,97.07,30.9,4.86
2024-12,Gujarat,Ahmedabad,Jio,0.74,28.54,99.18,23.6,1.36
2024-12,Gujarat,Ahmedabad,Airtel,1.0,31.38,99.1,69.5,4.78
2024-12,Gujarat,Ahmedabad,Vi,1.52,18.99,97.87,76.8,1.45
2024-12,Gujarat,Ahmedabad,BSNL,2.93,10.83,96.47,25.6,1.47
2024-12,Gujarat,Ahmedabad,MTNL,2.34,9.02,96.85,46.9,2.05
2024-12,Gujarat,Surat,Jio,0.7,29.49,99.48,39.8,2.84
2024-12,Gujarat,Surat,Airtel,0.6,30.37,99.2,25.5,3.28
2024-12,Gujarat,Surat,Vi,1.59,20.99,98.4,46.5,1.53
2024-12,Gujarat,Surat,BSNL,2.89,10.49,96.61,57.1,3.63
2024-12,Gujarat,Surat,MTNL,2.39,8.91,96.62,77.0,1.38
2024-12,Gujarat,Vadodara,Jio,0.71,30.53,99.47,62.7,4.99
2024-12,Gujarat,Vadodara,Airtel,0.53,33.6,99.21,42.6,1.82
2024-12,Gujarat,Vadodara,Vi,1.72,16.59,97.99,65.4,3.87
2024-12,Gujarat,Vadodara,BSNL,2.92,10.06,96.25,20.3,0.96
2024-12,Gujarat,Vadodara,MTNL,2.79,9.48,96.73,34.1,1.08
2024-12,Gujarat,Rajkot,Jio,0.95,29.2,98.93,24.4,3.78
2024-12,Gujarat,Rajkot,Airtel,0.76,31.58,99.39,31.7,0.62
2024-12,Gujarat,Rajkot,Vi,1.41,17.63,98.04,50.2,4.1
2024-12,Gujarat,Rajkot,BSNL,3.14,6.89,96.44,21.4,3.41
2024-12,Gujarat,Rajkot,MTNL,2.51,9.16,96.54,70.6,3.8
2024-12,Gujarat,Bhavnagar,Jio,0.7,26.03,98.97,49.5,4.15
2024-12,Gujarat,Bhavnagar,Airtel,0.93,33.19,99.58,50.7,3.49
2024-12,Gujarat,Bhavnagar,Vi,1.7,18.77,98.16,57.3,4.68
2024-12,Gujarat,Bhavnagar,BSNL,2.87,6.45,96.72,23.4,0.71
2024-12,Gujarat,Bhavnagar,MTNL,2.42,7.37,96.81,72.6,1.6
2024-12,Gujarat,Jamnagar,Jio,0.63,27.26,99.07,72.0,3.46
2024-12,Gujarat,Jamnagar,Airtel,0.59,31.45,99.48,23.2,3.56
2024-12,Gujarat,Jamnagar,Vi,1.72,20.34,97.84,68.5,2.76
2024-12,Gujarat,Jamnagar,BSNL,2.9,8.89,96.45,62.8,1.95
2024-12,Gujarat,Jamnagar,MTNL,2.75,11.63,96.58,46.7,0.58
2024-12,Gujarat,Junagadh,Jio,0.86,28.19,99.34,41.3,4.49
2024-12,Gujarat,Junagadh,Airtel,0.74,32.76,99.26,29.4,3.46
2024-12,Gujarat,Junagadh,Vi,1.45,19.09,98.17,49.4,1.86
2024-12,Gujarat,Junagadh,BSNL,2.72,6.91,96.52,37.8,3.02
2024-12,Gujarat,Junagadh,MTNL,2.78,9.5,96.78,77.0,2.19
2024-12,Gujarat,Gandhinagar,Jio,0.62,30.41,99.03,55.8,4.72
2024-12,Gujarat,Gandhinagar,Airtel,0.95,34.17,99.35,47.6,0.77
2024-12,Gujarat,Gandhinagar,Vi,1.6,19.72,98.12,71.2,0.99
2024-12,Gujarat,Gandhinagar,BSNL,2.65,6.65,96.72,31.2,0.83
2024-12,Gujarat,Gandhinagar,MTNL,2.78,10.49,96.6,65.8,1.82
2024-12,Gujarat,Anand,Jio,0.62,26.17,98.97,69.2,2.29
2024-12,Gujarat,Anand,Airtel,0.73,33.97,99.49,72.9,0.61
2024-12,Gujarat,Anand,Vi,1.3,20.27,98.38,37.7,0.67
2024-12,Gujarat,Anand,BSNL,2.61,6.14,96.6,35.1,2.17
2024-12,Gujarat,Anand,MTNL,2.52,8.24,96.61,51.3,0.81
2024-12,Gujarat,Bharuch,Jio,0.87,28.1,99.07,24.9,3.46
2024-12,Gujarat,Bharuch,Airtel,0.86,33.71,99.42,50.7,1.6
2024-12,Gujarat,Bharuch,Vi,1.44,18.68,97.84,62.2,4.69
2024-12,Gujarat,Bharuch,BSNL,3.18,10.06,96.69,29.9,1.97
2024-12,Gujarat,Bharuch,MTNL,2.76,7.19,96.55,58.3,2.45
2024-12,Rajasthan,Jaipur,Jio,1.01,27.28,98.95,69.8,4.02
2024-12,Rajasthan,Jaipur,Airtel,0.78,34.4,99.23,42.0,1.59
2024-12,Rajasthan,Jaipur,Vi,1.25,19.26,98.15,46.7,4.37
2024-12,Rajasthan,Jaipur,BSNL,2.9,8.25,96.61,22.3,1.75
2024-12,Rajasthan,Jaipur,MTNL,2.8,7.65,96.99,58.1,4.11
2024-12,Rajasthan,Jodhpur,Jio,0.65,29.53,99.37,21.5,3.77
2024-12,Rajasthan,Jodhpur,Airtel,0.79,30.06,99.49,34.5,4.84
2024-12,Rajasthan,Jodhpur,Vi,1.79,16.02,97.88,50.9,3.33
2024-12,Rajasthan,Jodhpur,BSNL,2.98,9.6,96.3,38.0,2.92
2024-12,Rajasthan,Jodhpur,MTNL,2.38,11.06,96.97,60.9,2.0
2024-12,Rajasthan,Udaipur,Jio,0.95,26.03,99.26,23.0,1.49
2024-12,Rajasthan,Udaipur,Airtel,0.71,33.23,99.25,27.8,2.73
2024-12,Rajasthan,Udaipur,Vi,1.65,17.95,98.32,76.5,3.71
2024-12,Rajasthan,Udaipur,BSNL,3.08,8.77,96.55,22.2,2.89
2024-12,Rajasthan,Udaipur,MTNL,2.62,9.8,96.63,43.2,4.77
2024-12,Rajasthan,Kota,Jio,1.11,28.27,99.15,67.0,2.29
2024-12,Rajasthan,Kota,Airtel,0.86,34.36,99.22,64.5,4.99
2024-12,Rajasthan,Kota,Vi,1.22,16.15,98.22,46.6,1.32
2024-12,Rajasthan,Kota,BSNL,2.91,10.46,96.51,76.4,3.06
2024-12,Rajasthan,Kota,MTNL,2.41,11.19,96.73,56.2,2.27
2024-12,Rajasthan,Bikaner,Jio,0.85,26.87,99.28,39.0,2.08
2024-12,Rajasthan,Bikaner,Airtel,0.62,31.71,99.59,77.3,2.48
2024-12,Rajasthan,Bikaner,Vi,1.65,20.55,97.95,28.0,1.59
2024-12,Rajasthan,Bikaner,BSNL,3.13,7.53,96.52,77.9,2.64
2024-12,Rajasthan,Bikaner,MTNL,2.52,11.61,96.56,62.5,2.44
2024-12,Rajasthan,Ajmer,Jio,1.07,28.36,99.4,45.8,1.2
2024-12,Rajasthan,Ajmer,Airtel,0.74,30.65,99.13,34.5,2.38
2024-12,Rajasthan,Ajmer,Vi,1.28,19.47,98.18,68.3,1.59
2024-12,Rajasthan,Ajmer,BSNL,2.83,9.29,96.44,43.0,2.06
2024-12,Rajasthan,Ajmer,MTNL,2.6,9.04,96.83,79.2,2.68
2024-12,Rajasthan,Bhilwara,Jio,1.07,29.34,99.23,64.3,3.37
2024-12,Rajasthan,Bhilwara,Airtel,0.54,33.73,99.64,68.3,2.21
2024-12,Rajasthan,Bhilwara,Vi,1.74,16.51,98.03,20.3,2.12
2024-12,Rajasthan,Bhilwara,BSNL,2.62,9.75,96.36,53.0,3.16
2024-12,Rajasthan,Bhilwara,MTNL,2.49,8.23,96.83,34.4,1.21
2024-12,Rajasthan,Alwar,Jio,1.05,27.6,99.17,74.7,1.07
2024-12,Rajasthan,Alwar,Airtel,0.54,32.15,99.47,47.9,0.54
2024-12,Rajasthan,Alwar,Vi,1.44,18.4,98.37,24.6,3.6
2024-12,Rajasthan,Alwar,BSNL,2.84,10.37,96.6,43.6,3.38
2024-12,Rajasthan,Alwar,MTNL,2.57,10.59,96.97,61.6,2.18
2024-12,Rajasthan,Sikar,Jio,0.62,26.69,99.18,55.1,0.92
2024-12,Rajasthan,Sikar,Airtel,0.78,31.43,99.14,41.2,3.35
2024-12,Rajasthan,Sikar,Vi,1.67,19.81,98.11,25.7,3.18
2024-12,Rajasthan,Sikar,BSNL,2.63,8.13,96.6,27.4,3.3
2024-12,Rajasthan,Sikar,MTNL,2.7,11.45,96.63,69.2,2.05
2024-12,Rajasthan,Pali,Jio,0.83,30.83,99.2,72.2,3.64
2024-12,Rajasthan,Pali,Airtel,0.75,30.22,99.4,42.5,2.86
2024-12,Rajasthan,Pali,Vi,1.64,18.69,98.2,62.0,4.01
2024-12,Rajasthan,Pali,BSNL,2.99,10.4,96.38,70.1,3.34
2024-12,Rajasthan,Pali,MTNL,2.67,7.93,97.01,56.1,1.31
2024-12,West Bengal,Kolkata,Jio,0.63,28.43,99.07,37.8,0.85
2024-12,West Bengal,Kolkata,Airtel,0.63,34.84,99.44,52.1,2.78
2024-12,West Bengal,Kolkata,Vi,1.66,19.38,97.92,50.1,3.69
2024-12,West Bengal,Kolkata,BSNL,2.87,8.71,96.25,20.7,3.96
2024-12,West Bengal,Kolkata,MTNL,2.77,9.54,96.99,66.9,2.11
2024-12,West Bengal,Howrah,Jio,0.89,28.37,98.91,20.0,4.27
2024-12,West Bengal,Howrah,Airtel,1.09,33.78,99.14,56.5,3.32
2024-12,West Bengal,Howrah,Vi,1.36,18.44,97.81,48.1,1.71
2024-12,West Bengal,Howrah,BSNL,2.73,10.87,96.6,73.6,1.15
2024-12,West Bengal,Howrah,MTNL,2.44,11.63,96.67,72.8,3.83
2024-12,West Bengal,Durgapur,Jio,0.62,26.76,99.23,75.0,3.09
2024-12,West Bengal,Durgapur,Airtel,0.92,33.37,99.17,69.8,3.79
2024-12,West Bengal,Durgapur,Vi,1.39,18.3,98.09,67.7,4.78
2024-12,West Bengal,Durgapur,BSNL,3.11,8.39,96.4,33.9,3.59
2024-12,West Bengal,Durgapur,MTNL,2.55,7.71,96.53,54.9,4.43
2024-12,West Bengal,Asansol,Jio,0.8,27.06,99.2,65.2,0.66
2024-12,West Bengal,Asansol,Airtel,1.03,34.96,99.37,70.7,2.38
2024-12,West Bengal,Asansol,Vi,1.26,18.51,97.91,31.5,4.08
2024-12,West Bengal,Asansol,BSNL,2.66,7.47,96.42,74.6,3.25
2024-12,West Bengal,Asansol,MTNL,2.33,8.41,96.54,64.2,1.37
2024-12,West Bengal,Siliguri,Jio,0.73,26.6,99.31,51.1,1.69
2024-12,West Bengal,Siliguri,Airtel,0.98,32.91,99.21,21.1,0.91
2024-12,West Bengal,Siliguri,Vi,1.4,16.39,97.95,24.6,0.84
2024-12,West Bengal,Siliguri,BSNL,2.78,8.57,96.41,26.2,0.75
2024-12,West Bengal,Siliguri,MTNL,2.42,10.5,96.9,73.7,4.61
2024-12,West Bengal,Bardhaman,Jio,1.06,26.09,98.97,64.4,4.22
2024-12,West Bengal,Bardhaman,Airtel,0.87,31.82,99.21,60.6,2.36
2024-12,West Bengal,Bardhaman,Vi,1.42,18.35,98.3,58.6,3.0
2024-12,West Bengal,Bardhaman,BSNL,2.79,7.63,96.79,48.3,1.54
2024-12,West Bengal,Bardhaman,MTNL,2.73,10.75,96.73,67.2,4.41
2024-12,West Bengal,Malda,Jio,1.1,26.36,99.38,44.1,0.98
2024-12,West Bengal,Malda,Airtel,1.04,32.45,99.63,55.9,1.96
2024-12,West Bengal,Malda,Vi,1.55,20.79,98.17,68.8,4.39
2024-12,West Bengal,Malda,BSNL,2.83,6.78,96.79,73.3,3.17
2024-12,West Bengal,Malda,MTNL,2.87,10.06,96.87,57.8,4.21
2024-12,West Bengal,Baharampur,Jio,0.79,27.55,98.92,68.5,1.68
2024-12,West Bengal,Baharampur,Airtel,0.63,32.38,99.61,55.9,4.29
2024-12,West Bengal,Baharampur,Vi,1.2,16.95,98.23,37.0,4.72
2024-12,West Bengal,Baharampur,BSNL,3.05,9.5,96.21,61.5,2.86
2024-12,West Bengal,Baharampur,MTNL,2.4,9.93,96.56,49.2,1.36
2024-12,West Bengal,Habra,Jio,0.61,27.85,99.12,51.0,4.83
2024-12,West Bengal,Habra,Airtel,0.55,31.12,99.37,41.0,3.04
2024-12,West Bengal,Habra,Vi,1.68,18.09,97.99,33.7,4.05
2024-12,West Bengal,Habra,BSNL,2.66,8.43,96.42,58.0,2.94
2024-12,West Bengal,Habra,MTNL,2.51,7.53,96.58,60.9,2.72
2024-12,West Bengal,Kharagpur,Jio,1.07,30.63,99.3,74.7,0.62
2024-12,West Bengal,Kharagpur,Airtel,0.82,31.34,99.22,36.8,4.19
2024-12,West Bengal,Kharagpur,Vi,1.58,19.89,98.1,36.0,2.61
2024-12,West Bengal,Kharagpur,BSNL,2.73,10.96,96.66,23.7,4.99
2024-12,West Bengal,Kharagpur,MTNL,2.39,10.29,96.73,52.6,3.71
2024-12,Andhra Pradesh,Visakhapatnam,Jio,0.78,26.51,99.29,21.5,1.51
2024-12,Andhra Pradesh,Visakhapatnam,Airtel,0.51,33.68,99.63,39.5,1.92
2024-12,Andhra Pradesh,Visakhapatnam,Vi,1.26,16.21,97.94,71.6,3.21
2024-12,Andhra Pradesh,Visakhapatnam,BSNL,2.61,9.05,96.23,45.1,4.71
2024-12,Andhra Pradesh,Visakhapatnam,MTNL,2.68,10.06,96.9,28.3,0.92
2024-12,Andhra Pradesh,Vijayawada,Jio,0.82,26.95,98.91,40.4,2.74
2024-12,Andhra Pradesh,Vijayawada,Airtel,0.53,34.86,99.56,64.3,4.46
2024-12,Andhra Pradesh,Vijayawada,Vi,1.55,18.19,98.09,31.8,2.21
2024-12,Andhra Pradesh,Vijayawada,BSNL,3.08,8.51,96.31,71.7,3.43
2024-12,Andhra Pradesh,Vijayawada,MTNL,2.66,11.85,97.06,28.8,3.84
2024-12,Andhra Pradesh,Guntur,Jio,1.14,30.31,99.43,68.4,4.95
2024-12,Andhra Pradesh,Guntur,Airtel,0.66,30.8,99.15,69.4,2.54
2024-12,Andhra Pradesh,Guntur,Vi,1.35,19.39,97.8,31.8,2.2
2024-12,Andhra Pradesh,Guntur,BSNL,2.73,7.71,96.3,20.2,2.73
2024-12,Andhra Pradesh,Guntur,MTNL,2.34,10.6,96.54,66.0,0.78
2024-12,Andhra Pradesh,Nellore,Jio,1.18,27.81,99.08,38.3,1.59
2024-12,Andhra Pradesh,Nellore,Airtel,0.61,34.15,99.38,26.0,4.18
2024-12,Andhra Pradesh,Nellore,Vi,1.72,20.62,97.83,48.5,3.22
2024-12,Andhra Pradesh,Nellore,BSNL,3.11,9.1,96.47,65.8,2.58
2024-12,Andhra Pradesh,Nellore,MTNL,2.47,9.92,96.81,49.3,1.36
2024-12,Andhra Pradesh,Kurnool,Jio,1.11,26.29,98.93,28.4,1.0
2024-12,Andhra Pradesh,Kurnool,Airtel,1.03,33.95,99.27,35.9,2.32
2024-12,Andhra Pradesh,Kurnool,Vi,1.51,17.65,98.34,22.9,4.83
2024-12,Andhra Pradesh,Kurnool,BSNL,2.94,10.73,96.62,29.1,3.62
2024-12,Andhra Pradesh,Kurnool,MTNL,2.88,9.5,97.03,79.4,2.02
2024-12,Andhra Pradesh,Tirupati,Jio,0.85,27.37,99.46,57.6,3.91
2024-12,Andhra Pradesh,Tirupati,Airtel,0.62,32.15,99.48,64.2,3.46
2024-12,Andhra Pradesh,Tirupati,Vi,1.63,19.08,97.92,52.7,4.53
2024-12,Andhra Pradesh,Tirupati,BSNL,2.67,7.18,96.46,24.4,2.21
2024-12,Andhra Pradesh,Tirupati,MTNL,2.55,11.11,97.09,31.4,1.44
2024-12,Andhra Pradesh,Rajahmundry,Jio,1.15,30.45,99.48,70.4,2.96
2024-12,Andhra Pradesh,Rajahmundry,Airtel,0.85,32.14,99.11,49.7,4.46
2024-12,Andhra Pradesh,Rajahmundry,Vi,1.27,17.04,97.9,20.7,1.13
2024-12,Andhra Pradesh,Rajahmundry,BSNL,2.87,10.02,96.22,45.3,4.3
2024-12,Andhra Pradesh,Rajahmundry,MTNL,2.86,7.39,96.9,61.4,4.86
2024-12,Andhra Pradesh,Kakinada,Jio,0.62,30.01,99.27,24.3,2.03
2024-12,Andhra Pradesh,Kakinada,Airtel,0.83,30.27,99.52,72.4,2.96
2024-12,Andhra Pradesh,Kakinada,Vi,1.61,19.15,97.83,39.2,4.29
2024-12,Andhra Pradesh,Kakinada,BSNL,3.07,7.71,96.51,75.8,4.91
2024-12,Andhra Pradesh,Kakinada,MTNL,2.78,8.38,96.56,73.8,3.47
2024-12,Andhra Pradesh,Eluru,Jio,1.1,26.39,99.24,72.4,0.78
2024-12,Andhra Pradesh,Eluru,Airtel,1.06,33.29,99.32,60.6,3.71
2024-12,Andhra Pradesh,Eluru,Vi,1.58,19.63,97.88,52.3,1.92
2024-12,Andhra Pradesh,Eluru,BSNL,2.68,9.53,96.56,80.0,4.28
2024-12,Andhra Pradesh,Eluru,MTNL,2.55,10.9,96.61,48.2,2.32
2024-12,Andhra Pradesh,Ongole,Jio,0.97,30.02,99.18,71.9,3.89
2024-12,Andhra Pradesh,Ongole,Airtel,0.66,32.66,99.61,65.2,4.19
2024-12,Andhra Pradesh,Ongole,Vi,1.35,19.9,98.04,77.6,2.6
2024-12,Andhra Pradesh,Ongole,BSNL,3.14,9.32,96.76,53.9,1.57
2024-12,Andhra Pradesh,Ongole,MTNL,2.69,8.28,97.01,25.1,1.58
2024-12,Telangana,Hyderabad,Jio,1.07,28.09,99.0,79.7,2.55
2024-12,Telangana,Hyderabad,Airtel,0.79,31.76,99.14,34.5,1.76
2024-12,Telangana,Hyderabad,Vi,1.54,20.68,97.88,78.5,2.63
2024-12,Telangana,Hyderabad,BSNL,2.95,6.18,96.71,72.0,3.89
2024-12,Telangana,Hyderabad,MTNL,2.39,9.02,97.07,45.3,2.07
2024-12,Telangana,Warangal,Jio,0.65,26.4,99.16,52.4,4.21
2024-12,Telangana,Warangal,Airtel,1.04,32.0,99.61,52.6,4.88
2024-12,Telangana,Warangal,Vi,1.76,19.57,97.91,75.5,1.03
2024-12,Telangana,Warangal,BSNL,3.09,8.47,96.57,72.3,4.07
