month,state,city,operator,wireless_subs,wireline_subs,market_share_perc,mom_growth_perc
2024-06,Odisha,Baripada,Airtel,326213,3866,31.53,3.95
2024-06,Odisha,Baripada,Vi,150019,5593,14.5,3.75
2024-06,Odisha,Baripada,BSNL,117945,4331,11.4,-0.93
2024-06,Odisha,Baripada,MTNL,64663,3042,6.25,1.57
2024-06,Odisha,Jharsuguda,Jio,402542,17495,37.65,-2.22
2024-06,Odisha,Jharsuguda,Airtel,323851,6895,30.29,-2.17
2024-06,Odisha,Jharsuguda,Vi,180689,6107,16.9,-0.49
2024-06,Odisha,Jharsuguda,BSNL,106489,5152,9.96,1.51
2024-06,Odisha,Jharsuguda,MTNL,55703,1808,5.21,3.46
2024-06,Assam,Guwahati,Jio,320669,7921,36.8,2.44
2024-06,Assam,Guwahati,Airtel,247473,2928,28.4,-1.92
2024-06,Assam,Guwahati,Vi,145346,4328,16.68,1.26
2024-06,Assam,Guwahati,BSNL,106221,4320,12.19,-0.56
2024-06,Assam,Guwahati,MTNL,51673,1638,5.93,-2.09
2024-06,Assam,Silchar,Jio,256081,7297,36.99,2.51
2024-06,Assam,Silchar,Airtel,215028,10704,31.06,2.21
2024-06,Assam,Silchar,Vi,105437,1114,15.23,-1.38
2024-06,Assam,Silchar,BSNL,74768,1573,10.8,2.84
2024-06,Assam,Silchar,MTNL,40984,1937,5.92,1.72
2024-06,Assam,Dibrugarh,Jio,95940,2815,39.11,-1.96
2024-06,Assam,Dibrugarh,Airtel,73887,3365,30.12,2.37
2024-06,Assam,Dibrugarh,Vi,41015,948,16.72,1.33
2024-06,Assam,Dibrugarh,BSNL,24702,954,10.07,2.41
2024-06,Assam,Dibrugarh,MTNL,9763,252,3.98,3.34
2024-06,Assam,Jorhat,Jio,278086,5399,37.34,2.48
2024-06,Assam,Jorhat,Airtel,224613,7472,30.16,0.63
2024-06,Assam,Jorhat,Vi,121765,4591,16.35,1.04
2024-06,Assam,Jorhat,BSNL,80059,3251,10.75,3.08
2024-06,Assam,Jorhat,MTNL,40216,1690,5.4,-0.5
2024-06,Assam,Nagaon,Jio,970325,12117,37.04,2.49
2024-06,Assam,Nagaon,Airtel,820480,9889,31.32,3.81
2024-06,Assam,Nagaon,Vi,408930,16122,15.61,3.28
2024-06,Assam,Nagaon,BSNL,276637,7634,10.56,-2.12
2024-06,Assam,Nagaon,MTNL,143295,2748,5.47,3.81
2024-06,Assam,Tinsukia,Jio,756427,17635,39.23,-1.94
2024-06,Assam,Tinsukia,Airtel,596966,10477,30.96,2.29
2024-06,Assam,Tinsukia,Vi,296747,11120,15.39,2.45
2024-06,Assam,Tinsukia,BSNL,195518,3247,10.14,-2.22
2024-06,Assam,Tinsukia,MTNL,82333,2366,4.27,-0.27
2024-06,Assam,Tezpur,Jio,674348,28828,36.51,-2.39
2024-06,Assam,Tezpur,Airtel,558355,23262,30.23,0.38
2024-06,Assam,Tezpur,Vi,299033,14557,16.19,2.78
2024-06,Assam,Tezpur,BSNL,205204,5204,11.11,1.63
2024-06,Assam,Tezpur,MTNL,110267,1959,5.97,-0.61
2024-06,Assam,Bongaigaon,Jio,270394,13481,37.81,3.95
2024-06,Assam,Bongaigaon,Airtel,214684,7229,30.02,-1.14
2024-06,Assam,Bongaigaon,Vi,122288,2389,17.1,0.84
2024-06,Assam,Bongaigaon,BSNL,77091,3164,10.78,-2.0
2024-06,Assam,Bongaigaon,MTNL,30607,1147,4.28,-1.83
2024-06,Assam,Dhubri,Jio,297257,13735,38.64,-0.9
2024-06,Assam,Dhubri,Airtel,238021,10619,30.94,-0.52
2024-06,Assam,Dhubri,Vi,114087,2153,14.83,-0.57
2024-06,Assam,Dhubri,BSNL,89469,3426,11.63,0.91
2024-06,Assam,Dhubri,MTNL,30464,435,3.96,-1.61
2024-06,Assam,Diphu,Jio,342825,9762,38.0,2.88
2024-06,Assam,Diphu,Airtel,279763,9237,31.01,2.85
2024-06,Assam,Diphu,Vi,128469,5059,14.24,-0.73
2024-06,Assam,Diphu,BSNL,93465,4640,10.36,0.69
2024-06,Assam,Diphu,MTNL,57648,1925,6.39,1.01
2024-06,Jharkhand,Ranchi,Jio,441848,6017,36.35,-2.15
2024-06,Jharkhand,Ranchi,Airtel,370860,15218,30.51,0.93
2024-06,Jharkhand,Ranchi,Vi,187435,5882,15.42,3.82
2024-06,Jharkhand,Ranchi,BSNL,144770,3982,11.91,-1.22
2024-06,Jharkhand,Ranchi,MTNL,70622,2628,5.81,2.8
2024-06,Jharkhand,Jamshedpur,Jio,642706,16621,38.42,3.08
2024-06,Jharkhand,Jamshedpur,Airtel,519919,7454,31.08,-2.17
2024-06,Jharkhand,Jamshedpur,Vi,245908,3316,14.7,1.86
2024-06,Jharkhand,Jamshedpur,BSNL,177990,6012,10.64,1.61
2024-06,Jharkhand,Jamshedpur,MTNL,86486,1407,5.17,0.86
2024-06,Jharkhand,Dhanbad,Jio,742969,33299,37.5,-1.0
2024-06,Jharkhand,Dhanbad,Airtel,600121,23129,30.29,2.65
2024-06,Jharkhand,Dhanbad,Vi,324925,12194,16.4,0.19
2024-06,Jharkhand,Dhanbad,BSNL,229428,10351,11.58,-0.37
2024-06,Jharkhand,Dhanbad,MTNL,83806,3141,4.23,3.2
2024-06,Jharkhand,Bokaro,Jio,332823,4766,37.02,-0.34
2024-06,Jharkhand,Bokaro,Airtel,275195,7300,30.61,-0.07
2024-06,Jharkhand,Bokaro,Vi,143486,3684,15.96,2.98
2024-06,Jharkhand,Bokaro,BSNL,112289,4880,12.49,2.74
2024-06,Jharkhand,Bokaro,MTNL,35242,1417,3.92,-2.24
2024-06,Jharkhand,Deoghar,Jio,294417,3801,36.02,-1.18
2024-06,Jharkhand,Deoghar,Airtel,259761,7323,31.78,1.67
2024-06,Jharkhand,Deoghar,Vi,117129,5368,14.33,0.87
2024-06,Jharkhand,Deoghar,BSNL,98983,4697,12.11,-1.26
2024-06,Jharkhand,Deoghar,MTNL,47080,1643,5.76,2.99
2024-06,Jharkhand,Phusro,Jio,360075,13340,36.66,0.89
2024-06,Jharkhand,Phusro,Airtel,311653,9513,31.73,0.14
2024-06,Jharkhand,Phusro,Vi,140749,3334,14.33,1.31
2024-06,Jharkhand,Phusro,BSNL,111873,4467,11.39,-0.68
2024-06,Jharkhand,Phusro,MTNL,57851,2769,5.89,-0.13
2024-06,Jharkhand,Hazaribagh,Jio,160433,4031,37.5,2.77
2024-06,Jharkhand,Hazaribagh,Airtel,139341,5336,32.57,-1.81
2024-06,Jharkhand,Hazaribagh,Vi,64301,2696,15.03,0.45
2024-06,Jharkhand,Hazaribagh,BSNL,46461,525,10.86,-1.05
2024-06,Jharkhand,Hazaribagh,MTNL,17284,715,4.04,2.27
2024-06,Jharkhand,Giridih,Jio,275307,8282,36.5,4.09
2024-06,Jharkhand,Giridih,Airtel,235633,11203,31.24,3.96
2024-06,Jharkhand,Giridih,Vi,127923,4858,16.96,0.22
2024-06,Jharkhand,Giridih,BSNL,86740,3966,11.5,3.32
2024-06,Jharkhand,Giridih,MTNL,28813,454,3.82,2.54
2024-06,Jharkhand,Ramgarh,Jio,421926,20307,37.61,-0.33
2024-06,Jharkhand,Ramgarh,Airtel,332178,7584,29.61,-1.63
2024-06,Jharkhand,Ramgarh,Vi,189928,3587,16.93,2.39
2024-06,Jharkhand,Ramgarh,BSNL,126656,5115,11.29,0.01
2024-06,Jharkhand,Ramgarh,MTNL,51043,1223,4.55,0.22
2024-06,Jharkhand,Medininagar,Jio,281417,4210,36.03,-2.36
2024-06,Jharkhand,Medininagar,Airtel,244395,5483,31.29,-0.88
2024-06,Jharkhand,Medininagar,Vi,122939,2740,15.74,3.78
2024-06,Jharkhand,Medininagar,BSNL,86698,2835,11.1,1.33
2024-06,Jharkhand,Medininagar,MTNL,45536,1649,5.83,0.09
2024-06,Uttarakhand,Dehradun,Jio,371507,9068,37.67,0.9
2024-06,Uttarakhand,Dehradun,Airtel,288073,9104,29.21,-0.96
2024-06,Uttarakhand,Dehradun,Vi,163120,8082,16.54,3.36
2024-06,Uttarakhand,Dehradun,BSNL,114203,2927,11.58,-0.85
2024-06,Uttarakhand,Dehradun,MTNL,49212,1096,4.99,3.87
2024-06,Uttarakhand,Haridwar,Jio,372776,9960,36.74,-1.03
2024-06,Uttarakhand,Haridwar,Airtel,325798,11398,32.11,3.93
2024-06,Uttarakhand,Haridwar,Vi,150064,6504,14.79,1.89
2024-06,Uttarakhand,Haridwar,BSNL,119523,4811,11.78,2.96
2024-06,Uttarakhand,Haridwar,MTNL,46571,1345,4.59,1.19
2024-06,Uttarakhand,Roorkee,Jio,398561,4319,38.29,2.28
2024-06,Uttarakhand,Roorkee,Airtel,315809,14854,30.34,-1.77
2024-06,Uttarakhand,Roorkee,Vi,166752,4698,16.02,1.5
2024-06,Uttarakhand,Roorkee,BSNL,108982,3845,10.47,-0.51
2024-06,Uttarakhand,Roorkee,MTNL,50900,549,4.89,3.27
2024-06,Uttarakhand,Haldwani,Jio,126514,1471,36.81,-2.06
2024-06,Uttarakhand,Haldwani,Airtel,99637,1756,28.99,1.77
2024-06,Uttarakhand,Haldwani,Vi,55059,1127,16.02,0.67
2024-06,Uttarakhand,Haldwani,BSNL,41002,1699,11.93,-1.29
2024-06,Uttarakhand,Haldwani,MTNL,21480,460,6.25,2.23
2024-06,Uttarakhand,Rudrapur,Jio,67947,3185,35.83,-0.75
2024-06,Uttarakhand,Rudrapur,Airtel,57783,1670,30.47,0.98
2024-06,Uttarakhand,Rudrapur,Vi,29014,1279,15.3,1.08
2024-06,Uttarakhand,Rudrapur,BSNL,23003,462,12.13,1.06
2024-06,Uttarakhand,Rudrapur,MTNL,11890,139,6.27,2.92
2024-06,Uttarakhand,Kashipur,Jio,388985,6177,36.1,2.06
2024-06,Uttarakhand,Kashipur,Airtel,315175,10347,29.25,-0.09
2024-06,Uttarakhand,Kashipur,Vi,173912,8659,16.14,0.41
2024-06,Uttarakhand,Kashipur,BSNL,132319,4844,12.28,0.77
2024-06,Uttarakhand,Kashipur,MTNL,67129,947,6.23,-1.58
2024-06,Uttarakhand,Rishikesh,Jio,183610,3293,37.47,-2.11
2024-06,Uttarakhand,Rishikesh,Airtel,145192,5574,29.63,2.08
2024-06,Uttarakhand,Rishikesh,Vi,85116,2902,17.37,1.0
2024-06,Uttarakhand,Rishikesh,BSNL,56352,1423,11.5,3.68
2024-06,Uttarakhand,Rishikesh,MTNL,19747,829,4.03,3.4
2024-06,Uttarakhand,Pithoragarh,Jio,298397,10111,38.53,1.35
2024-06,Uttarakhand,Pithoragarh,Airtel,234118,10521,30.23,-0.2
2024-06,Uttarakhand,Pithoragarh,Vi,121976,2401,15.75,0.55
2024-06,Uttarakhand,Pithoragarh,BSNL,90688,3400,11.71,1.15
2024-06,Uttarakhand,Pithoragarh,MTNL,29274,454,3.78,-0.24
2024-06,Uttarakhand,Ramnagar,Jio,86174,1451,36.43,2.82
2024-06,Uttarakhand,Ramnagar,Airtel,75553,3291,31.94,0.23
2024-06,Uttarakhand,Ramnagar,Vi,40922,1995,17.3,-0.86
2024-06,Uttarakhand,Ramnagar,BSNL,24104,747,10.19,3.98
2024-06,Uttarakhand,Ramnagar,MTNL,9793,421,4.14,0.67
2024-06,Uttarakhand,Mussoorie,Jio,92112,4506,37.72,1.54
2024-06,Uttarakhand,Mussoorie,Airtel,71917,1543,29.45,-2.22
2024-06,Uttarakhand,Mussoorie,Vi,37802,1570,15.48,3.23
2024-06,Uttarakhand,Mussoorie,BSNL,28864,997,11.82,0.64
2024-06,Uttarakhand,Mussoorie,MTNL,13504,600,5.53,-0.94
2024-06,Himachal Pradesh,Shimla,Jio,311710,12523,36.82,2.44
2024-06,Himachal Pradesh,Shimla,Airtel,257783,10705,30.45,3.15
2024-06,Himachal Pradesh,Shimla,Vi,127494,5963,15.06,-0.06
2024-06,Himachal Pradesh,Shimla,BSNL,104721,2905,12.37,-2.17
2024-06,Himachal Pradesh,Shimla,MTNL,44783,2106,5.29,1.32
2024-06,Himachal Pradesh,Dharamshala,Jio,322580,11652,36.11,0.61
2024-06,Himachal Pradesh,Dharamshala,Airtel,266925,4455,29.88,-1.52
2024-06,Himachal Pradesh,Dharamshala,Vi,151776,5690,16.99,3.2
2024-06,Himachal Pradesh,Dharamshala,BSNL,103893,2286,11.63,0.77
2024-06,Himachal Pradesh,Dharamshala,MTNL,48150,2392,5.39,-0.83
2024-06,Himachal Pradesh,Solan,Jio,246189,6124,37.01,3.84
2024-06,Himachal Pradesh,Solan,Airtel,205745,4259,30.93,0.24
2024-06,Himachal Pradesh,Solan,Vi,104435,3764,15.7,0.0
2024-06,Himachal Pradesh,Solan,BSNL,79690,863,11.98,2.65
2024-06,Himachal Pradesh,Solan,MTNL,29069,680,4.37,-1.02
2024-06,Himachal Pradesh,Mandi,Jio,200709,10023,37.41,3.6
2024-06,Himachal Pradesh,Mandi,Airtel,170826,2716,31.84,3.46
2024-06,Himachal Pradesh,Mandi,Vi,78867,2109,14.7,1.2
2024-06,Himachal Pradesh,Mandi,BSNL,61591,1930,11.48,2.22
2024-06,Himachal Pradesh,Mandi,MTNL,24518,573,4.57,-2.05
2024-06,Himachal Pradesh,Baddi,Jio,142132,2128,38.99,3.43
2024-06,Himachal Pradesh,Baddi,Airtel,114537,2418,31.42,2.09
2024-06,Himachal Pradesh,Baddi,Vi,54534,1980,14.96,2.09
2024-06,Himachal Pradesh,Baddi,BSNL,36599,1141,10.04,2.24
2024-06,Himachal Pradesh,Baddi,MTNL,16695,509,4.58,-0.05
2024-06,Himachal Pradesh,Nahan,Jio,405472,11302,38.1,1.88
2024-06,Himachal Pradesh,Nahan,Airtel,314373,13700,29.54,-1.82
2024-06,Himachal Pradesh,Nahan,Vi,162827,6615,15.3,2.3
2024-06,Himachal Pradesh,Nahan,BSNL,119087,5095,11.19,3.71
2024-06,Himachal Pradesh,Nahan,MTNL,62470,1398,5.87,0.29
2024-06,Himachal Pradesh,Palampur,Jio,138898,5640,37.3,2.13
2024-06,Himachal Pradesh,Palampur,Airtel,119385,1416,32.06,0.45
2024-06,Himachal Pradesh,Palampur,Vi,54256,942,14.57,3.87
2024-06,Himachal Pradesh,Palampur,BSNL,39360,1966,10.57,-2.17
2024-06,Himachal Pradesh,Palampur,MTNL,20481,751,5.5,2.78
2024-06,Himachal Pradesh,Sundarnagar,Jio,250643,7304,37.56,2.94
2024-06,Himachal Pradesh,Sundarnagar,Airtel,201529,8972,30.2,-1.42
2024-06,Himachal Pradesh,Sundarnagar,Vi,111975,1568,16.78,-0.03
2024-06,Himachal Pradesh,Sundarnagar,BSNL,77275,975,11.58,2.22
2024-06,Himachal Pradesh,Sundarnagar,MTNL,25891,722,3.88,-1.21
2024-06,Himachal Pradesh,Chamba,Jio,94832,3722,37.97,1.76
2024-06,Himachal Pradesh,Chamba,Airtel,74402,3046,29.79,-2.45
2024-06,Himachal Pradesh,Chamba,Vi,38562,1164,15.44,0.86
2024-06,Himachal Pradesh,Chamba,BSNL,27772,543,11.12,1.12
2024-06,Himachal Pradesh,Chamba,MTNL,14186,406,5.68,0.57
2024-06,Himachal Pradesh,Una,Jio,145011,6891,38.88,-1.67
2024-06,Himachal Pradesh,Una,Airtel,109056,1775,29.24,-2.49
2024-06,Himachal Pradesh,Una,Vi,54491,1018,14.61,1.72
2024-06,Himachal Pradesh,Una,BSNL,45987,1790,12.33,0.29
2024-06,Himachal Pradesh,Una,MTNL,18462,374,4.95,2.16
2024-06,Jammu & Kashmir,Srinagar,Jio,200775,6260,37.74,0.6
2024-06,Jammu & Kashmir,Srinagar,Airtel,159439,7839,29.97,0.99
2024-06,Jammu & Kashmir,Srinagar,Vi,77671,883,14.6,0.71
2024-06,Jammu & Kashmir,Srinagar,BSNL,61711,1716,11.6,-0.6
2024-06,Jammu & Kashmir,Srinagar,MTNL,32398,735,6.09,3.55
2024-06,Jammu & Kashmir,Jammu,Jio,151484,7279,39.2,0.4
2024-06,Jammu & Kashmir,Jammu,Airtel,117013,1601,30.28,-1.55
2024-06,Jammu & Kashmir,Jammu,Vi,56536,1363,14.63,-1.35
2024-06,Jammu & Kashmir,Jammu,BSNL,42237,524,10.93,-1.36
2024-06,Jammu & Kashmir,Jammu,MTNL,19167,272,4.96,-1.18
2024-06,Jammu & Kashmir,Anantnag,Jio,280761,4932,38.56,3.22
2024-06,Jammu & Kashmir,Anantnag,Airtel,215740,10642,29.63,2.76
2024-06,Jammu & Kashmir,Anantnag,Vi,106523,4154,14.63,-2.54
2024-06,Jammu & Kashmir,Anantnag,BSNL,90723,1291,12.46,1.86
2024-06,Jammu & Kashmir,Anantnag,MTNL,34367,906,4.72,-2.37
2024-06,Jammu & Kashmir,Baramulla,Jio,430519,8174,36.64,-0.95
2024-06,Jammu & Kashmir,Baramulla,Airtel,364249,11843,31.0,-0.31
2024-06,Jammu & Kashmir,Baramulla,Vi,193757,5429,16.49,0.78
2024-06,Jammu & Kashmir,Baramulla,BSNL,118204,5536,10.06,-1.17
2024-06,Jammu & Kashmir,Baramulla,MTNL,68267,1950,5.81,2.61
2024-06,Jammu & Kashmir,Sopore,Jio,184732,3325,37.11,-0.65
2024-06,Jammu & Kashmir,Sopore,Airtel,150981,5731,30.33,3.41
2024-06,Jammu & Kashmir,Sopore,Vi,77407,1193,15.55,0.52
2024-06,Jammu & Kashmir,Sopore,BSNL,56997,1243,11.45,0.93
2024-06,Jammu & Kashmir,Sopore,MTNL,27677,408,5.56,-0.74
2024-06,Jammu & Kashmir,Kathua,Jio,178197,2992,36.78,1.88
2024-06,Jammu & Kashmir,Kathua,Airtel,150629,7043,31.09,3.88
2024-06,Jammu & Kashmir,Kathua,Vi,76501,2142,15.79,0.96
2024-06,Jammu & Kashmir,Kathua,BSNL,57170,1283,11.8,1.87
2024-06,Jammu & Kashmir,Kathua,MTNL,21996,893,4.54,-2.23
2024-06,Jammu & Kashmir,Udhampur,Jio,271609,5806,36.78,2.0
2024-06,Jammu & Kashmir,Udhampur,Airtel,226119,8814,30.62,0.05
2024-06,Jammu & Kashmir,Udhampur,Vi,116530,5775,15.78,-0.24
2024-06,Jammu & Kashmir,Udhampur,BSNL,81674,1092,11.06,-0.53
2024-06,Jammu & Kashmir,Udhampur,MTNL,42609,595,5.77,-0.29
2024-06,Jammu & Kashmir,Punch,Jio,90481,4019,38.42,0.04
2024-06,Jammu & Kashmir,Punch,Airtel,69239,1054,29.4,-1.96
2024-06,Jammu & Kashmir,Punch,Vi,36126,1284,15.34,0.69
2024-06,Jammu & Kashmir,Punch,BSNL,25929,1194,11.01,3.7
2024-06,Jammu & Kashmir,Punch,MTNL,13730,630,5.83,-2.01
2024-06,Jammu & Kashmir,Rajouri,Jio,90052,3346,36.67,0.13
2024-06,Jammu & Kashmir,Rajouri,Airtel,73500,3558,29.93,-2.13
2024-06,Jammu & Kashmir,Rajouri,Vi,40421,451,16.46,0.15
2024-06,Jammu & Kashmir,Rajouri,BSNL,28609,462,11.65,1.04
2024-06,Jammu & Kashmir,Rajouri,MTNL,12990,134,5.29,0.49
2024-06,Jammu & Kashmir,Leh,Jio,202045,5993,38.01,2.87
2024-06,Jammu & Kashmir,Leh,Airtel,162763,6679,30.62,-1.46
2024-06,Jammu & Kashmir,Leh,Vi,75959,1760,14.29,2.42
2024-06,Jammu & Kashmir,Leh,BSNL,58577,958,11.02,0.25
2024-06,Jammu & Kashmir,Leh,MTNL,32212,499,6.06,-0.97
2024-06,Goa,Panaji,Jio,80252,3249,37.31,-0.44
2024-06,Goa,Panaji,Airtel,62743,1220,29.17,3.85
2024-06,Goa,Panaji,Vi,34910,1379,16.23,-0.17
2024-06,Goa,Panaji,BSNL,24822,798,11.54,2.54
2024-06,Goa,Panaji,MTNL,12368,151,5.75,-1.86
2024-06,Goa,Margao,Jio,21332,384,38.22,-2.27
2024-06,Goa,Margao,Airtel,16984,342,30.43,2.31
2024-06,Goa,Margao,Vi,9103,161,16.31,0.88
2024-06,Goa,Margao,BSNL,6290,239,11.27,1.07
2024-06,Goa,Margao,MTNL,2098,22,3.76,-0.14
2024-06,Goa,Vasco da Gama,Jio,97263,2758,37.87,2.52
2024-06,Goa,Vasco da Gama,Airtel,79310,3005,30.88,0.31
2024-06,Goa,Vasco da Gama,Vi,38319,1592,14.92,2.09
2024-06,Goa,Vasco da Gama,BSNL,31436,797,12.24,3.32
2024-06,Goa,Vasco da Gama,MTNL,10504,164,4.09,-0.17
2024-06,Goa,Mapusa,Jio,218029,9527,37.84,-1.92
2024-06,Goa,Mapusa,Airtel,181959,2271,31.58,0.38
2024-06,Goa,Mapusa,Vi,84296,2216,14.63,-1.5
2024-06,Goa,Mapusa,BSNL,64878,1332,11.26,3.83
2024-06,Goa,Mapusa,MTNL,27080,826,4.7,-1.93
2024-06,Goa,Ponda,Jio,59865,2399,36.19,0.74
2024-06,Goa,Ponda,Airtel,51197,1340,30.95,-1.33
2024-06,Goa,Ponda,Vi,27079,572,16.37,-0.35
2024-06,Goa,Ponda,BSNL,17699,752,10.7,1.09
2024-06,Goa,Ponda,MTNL,9577,172,5.79,-1.88
2024-06,Goa,Bicholim,Jio,169400,7988,37.95,-0.48
2024-06,Goa,Bicholim,Airtel,133065,4794,29.81,-1.92
2024-06,Goa,Bicholim,Vi,70572,1731,15.81,1.19
2024-06,Goa,Bicholim,BSNL,45843,649,10.27,-0.05
2024-06,Goa,Bicholim,MTNL,27496,1325,6.16,-1.42
2024-06,Goa,Curchorem,Jio,213649,7843,38.1,1.2
2024-06,Goa,Curchorem,Airtel,166433,2808,29.68,2.88
2024-06,Goa,Curchorem,Vi,94600,2661,16.87,-1.56
2024-06,Goa,Curchorem,BSNL,62244,2604,11.1,-1.63
2024-06,Goa,Curchorem,MTNL,23888,1163,4.26,0.37
2024-06,Goa,Sanquelim,Jio,219154,6682,37.79,-0.68
2024-06,Goa,Sanquelim,Airtel,168758,4860,29.1,-0.59
2024-06,Goa,Sanquelim,Vi,96789,1222,16.69,0.01
2024-06,Goa,Sanquelim,BSNL,73302,1332,12.64,1.07
2024-06,Goa,Sanquelim,MTNL,21863,813,3.77,0.13
2024-06,Goa,Cuncolim,Jio,103642,3787,36.09,-0.89
2024-06,Goa,Cuncolim,Airtel,90748,3403,31.6,-0.33
2024-06,Goa,Cuncolim,Vi,46752,762,16.28,3.34
2024-06,Goa,Cuncolim,BSNL,34088,483,11.87,2.45
2024-06,Goa,Cuncolim,MTNL,11946,168,4.16,1.95
2024-06,Goa,Canacona,Jio,32143,432,37.03,3.24
2024-06,Goa,Canacona,Airtel,26856,406,30.94,0.35
2024-06,Goa,Canacona,Vi,12742,194,14.68,1.65
2024-06,Goa,Canacona,BSNL,10433,412,12.02,3.66
2024-06,Goa,Canacona,MTNL,4635,93,5.34,-0.12
2024-07,Maharashtra,Mumbai,Jio,1729896,74772,38.72,1.83
2024-07,Maharashtra,Mumbai,Airtel,1341652,16794,30.03,-0.43
2024-07,Maharashtra,Mumbai,Vi,656306,25837,14.69,-0.93
2024-07,Maharashtra,Mumbai,BSNL,463747,16213,10.38,1.03
2024-07,Maharashtra,Mumbai,MTNL,276104,5662,6.18,3.57
2024-07,Maharashtra,Pune,Jio,1202886,33931,38.22,3.59
2024-07,Maharashtra,Pune,Airtel,921835,30406,29.29,-0.8
2024-07,Maharashtra,Pune,Vi,463593,5006,14.73,2.7
2024-07,Maharashtra,Pune,BSNL,367915,5044,11.69,-1.99
2024-07,Maharashtra,Pune,MTNL,191039,7848,6.07,-2.29
2024-07,Maharashtra,Nagpur,Jio,1302355,50540,37.52,0.97
2024-07,Maharashtra,Nagpur,Airtel,1066667,41660,30.73,0.65
2024-07,Maharashtra,Nagpur,Vi,564053,16550,16.25,-1.73
2024-07,Maharashtra,Nagpur,BSNL,410630,18974,11.83,-0.06
2024-07,Maharashtra,Nagpur,MTNL,127042,4229,3.66,-1.15
2024-07,Maharashtra,Nashik,Jio,1617060,27510,37.42,2.1
2024-07,Maharashtra,Nashik,Airtel,1310674,60686,30.33,-1.21
2024-07,Maharashtra,Nashik,Vi,656417,24233,15.19,1.26
2024-07,Maharashtra,Nashik,BSNL,509490,11798,11.79,1.52
2024-07,Maharashtra,Nashik,MTNL,227736,4189,5.27,2.92
2024-07,Maharashtra,Aurangabad,Jio,527546,21441,36.75,-1.39
2024-07,Maharashtra,Aurangabad,Airtel,445005,19621,31.0,1.53
2024-07,Maharashtra,Aurangabad,Vi,216186,9145,15.06,0.17
2024-07,Maharashtra,Aurangabad,BSNL,179724,4286,12.52,0.96
2024-07,Maharashtra,Aurangabad,MTNL,67181,1714,4.68,0.84
2024-07,Maharashtra,Solapur,Jio,948379,21702,38.15,-1.33
2024-07,Maharashtra,Solapur,Airtel,708239,10851,28.49,1.08
2024-07,Maharashtra,Solapur,Vi,411171,5845,16.54,0.55
2024-07,Maharashtra,Solapur,BSNL,299802,12768,12.06,2.42
2024-07,Maharashtra,Solapur,MTNL,118081,1806,4.75,3.75
2024-07,Maharashtra,Amravati,Jio,815251,20415,38.59,-1.53
2024-07,Maharashtra,Amravati,Airtel,632089,30068,29.92,0.63
2024-07,Maharashtra,Amravati,Vi,308650,4458,14.61,2.45
2024-07,Maharashtra,Amravati,BSNL,272736,11245,12.91,3.36
2024-07,Maharashtra,Amravati,MTNL,83870,3206,3.97,-2.14
2024-07,Maharashtra,Kolhapur,Jio,1672212,68934,36.36,-2.23
2024-07,Maharashtra,Kolhapur,Airtel,1426163,48048,31.01,1.62
2024-07,Maharashtra,Kolhapur,Vi,766200,27170,16.66,-2.0
2024-07,Maharashtra,Kolhapur,BSNL,477380,5187,10.38,-0.59
2024-07,Maharashtra,Kolhapur,MTNL,257086,6250,5.59,-1.56
2024-07,Maharashtra,Thane,Jio,535427,10098,36.38,3.54
2024-07,Maharashtra,Thane,Airtel,452125,22172,30.72,1.98
2024-07,Maharashtra,Thane,Vi,233715,6488,15.88,0.94
2024-07,Maharashtra,Thane,BSNL,171901,2464,11.68,-0.14
2024-07,Maharashtra,Thane,MTNL,78592,3854,5.34,1.06
2024-07,Maharashtra,Navi Mumbai,Jio,1137307,52273,37.38,-1.57
2024-07,Maharashtra,Navi Mumbai,Airtel,906072,35948,29.78,3.93
2024-07,Maharashtra,Navi Mumbai,Vi,490764,6746,16.13,-1.17
2024-07,Maharashtra,Navi Mumbai,BSNL,385187,10994,12.66,2.29
2024-07,Maharashtra,Navi Mumbai,MTNL,123223,5657,4.05,2.24
2024-07,Karnataka,Bengaluru,Jio,839127,13663,36.69,0.18
2024-07,Karnataka,Bengaluru,Airtel,692754,8770,30.29,1.86
2024-07,Karnataka,Bengaluru,Vi,363415,14638,15.89,1.79
2024-07,Karnataka,Bengaluru,BSNL,256380,12359,11.21,3.56
2024-07,Karnataka,Bengaluru,MTNL,135394,2818,5.92,-0.92
2024-07,Karnataka,Mysuru,Jio,296664,6529,37.71,-1.72
2024-07,Karnataka,Mysuru,Airtel,239314,4205,30.42,2.56
2024-07,Karnataka,Mysuru,Vi,125793,6023,15.99,1.83
2024-07,Karnataka,Mysuru,BSNL,93538,4250,11.89,-0.43
2024-07,Karnataka,Mysuru,MTNL,31389,1375,3.99,-0.3
2024-07,Karnataka,Hubli,Jio,1237972,18275,35.99,2.29
2024-07,Karnataka,Hubli,Airtel,1030898,12596,29.97,-0.18
2024-07,Karnataka,Hubli,Vi,552426,13114,16.06,-0.88
2024-07,Karnataka,Hubli,BSNL,396605,12412,11.53,-0.92
2024-07,Karnataka,Hubli,MTNL,222208,5489,6.46,3.09
2024-07,Karnataka,Mangaluru,Jio,511725,17863,36.6,3.78
2024-07,Karnataka,Mangaluru,Airtel,422103,15176,30.19,3.3
2024-07,Karnataka,Mangaluru,Vi,226920,10798,16.23,3.49
